,V1
515,586.118089359661
516,575.826805281885
517,647.776017836822
518,-347.62615805463
519,-1633.28067219572
520,-1362.48003440612
521,-1632.74673738728
522,-755.232843235902
523,-308.710179883601
524,379.577334882423
525,985.180194196772
526,719.16376680782
527,667.022205039453
528,654.64399778388
529,633.486541098838
530,817.942141241526
531,827.252178060489
532,768.589180404847
533,83.8722718445783
534,122.041690479413
535,62.2722300500437
536,-314.741739899868
537,-248.812314317803
538,-254.898253000673
539,1702.96108531564
540,598.334896922699
541,316.779913085311
542,-414.61948298978
543,-1765.16389850395
544,-1563.85541774235
545,-1868.55870440275
546,-1543.71228727733
547,582.643014941959
548,599.239243793417
549,666.010529109015
550,733.561870255875
551,111.34373857646
552,133.961699677179
553,143.278626772151
554,164.001165192473
555,171.626751984423
556,207.418176456257
557,723.661806885487
558,717.595112420771
559,778.127170421566
560,-953.762445201608
561,-1406.68051891246
562,-1281.5411522339
563,-1475.53921805975
564,-943.993304091327
565,-352.745329636773
566,-42.9588124251944
567,724.751874073968
568,857.571986182849
569,818.835309906636
570,831.272460326652
571,838.336705688173
572,797.376458535216
573,811.63251989289
574,766.352854811286
575,264.635059032452
576,287.68679092897
577,248.993857532921
578,-208.21335497798
579,-185.320794306784
580,-186.590506103488
581,1312.96628230574
582,149.978943063096
583,43.7942116956962
584,-181.872678102387
585,-1626.19507222526
586,-1416.00289668966
587,-1685.56669903467
588,-2539.67143846237
589,666.179045793561
590,688.779417460037
591,728.566135915656
592,789.644049776017
593,257.859205994802
594,292.181693237218
595,279.821586533804
596,-145.56534930403
597,-136.619698265088
598,-117.101980029624
599,685.628143361261
600,681.444320268458
601,715.175156921874
602,-740.682291333424
603,-1688.40346334985
604,-1385.2765040716
605,-1476.16167387044
606,-1136.77516559625
607,-432.806623469579
608,31.885913831582
609,1442.22808019562
610,767.97470038754
611,721.875009040866
612,718.157209936762
613,730.887224468764
614,667.061624542391
615,669.917829395926
616,624.067926350087
617,61.6211276126525
618,73.4322210009997
619,53.8215121762527
