,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
48,588182.0,4.0,0.19108365,-0.32000557,1.340665,-0.07646353,-0.48691446,0.074111894,0.33470595,-0.33932912,-0.10743209,-0.63319176,-0.40832797,0.043039475,0.5866439,-0.22539091,-0.07528118,-0.33665106,-0.24103504,-0.792231,0.08437853
49,588165.0,4.0,-0.3757155,1.1953291,1.0117415,-0.067721516,1.436217,0.08856265,1.6757035,-1.0240276,-0.2794192,0.9388759,0.5972527,0.15140551,0.09651067,1.7312356,-0.022561578,0.7688862,-1.2330652,-0.8904062,0.15430649
50,588128.0,4.0,-0.34411305,1.0375782,0.57018304,-0.0814494,0.055846795,0.10062838,-0.7055197,-0.44796997,0.037531212,-0.029613825,-0.05899966,-0.103701286,0.5640788,-0.27769253,-0.0248673,-0.30594817,1.011561,1.8734682,0.23337361
51,483160.0,4.0,0.11417737,0.724967,1.2457955,-0.07322109,0.38920185,0.103340566,0.0635649,0.49186978,-0.19091223,1.9838865,1.4290248,0.21613269,1.4551953,1.4200618,-0.039342027,-0.4328427,0.4132024,-0.8584269,0.4469772
52,483161.0,4.0,-0.5089591,-0.33190316,1.4382777,-0.0861212,-0.27502096,0.0871304,-0.029626915,0.8140434,-0.24510089,0.12064472,0.042452604,0.0071512302,0.24528776,-0.36297995,-0.04096246,-0.20826595,1.0389769,-0.95351374,0.09267678
53,483148.0,4.0,-0.29141188,-0.40407655,1.6566894,-0.08844876,-0.5303853,0.06368878,0.29964206,0.14325966,-0.24145027,-0.5113119,-0.73223513,0.002090539,0.5298054,-0.41808546,-0.100013115,-0.9110409,0.104475185,-0.91688323,0.10646453
54,483164.0,4.0,-0.34564525,0.1938194,1.0997896,-0.08132234,0.69646823,0.073358715,-0.28536835,-0.2585728,-0.30491856,0.6846579,1.892117,0.16120861,0.9556063,0.43685704,-0.024343673,-0.10763187,-0.41536522,-0.9185553,0.015341127
55,588584.0,4.0,0.09772722,-0.36799976,1.1908591,-0.059244182,-0.7042849,0.08065679,-0.48530442,1.0938845,0.24145494,2.5004344,1.5914196,0.2613663,-0.3841324,1.221032,0.017325843,-1.0802739,0.6516022,-0.8413587,0.17464986
56,588648.0,4.0,-0.49683812,-0.39189738,0.9620011,-0.08570445,-0.6358902,0.06216125,0.25671008,-0.15675987,-0.4254669,-0.7744079,-0.83669734,-0.1774004,0.2813176,-0.9028993,-0.07337348,-0.82007676,-0.1538418,-0.8128826,-0.00978886
57,594349.0,4.0,0.3938121,3.3498685,0.049499873,-0.0688371,1.2859854,0.064760216,1.6237376,-1.517165,-0.32478857,-0.87724197,-0.30120498,-0.034092713,1.0625868,0.7155168,-0.03771371,2.1269631,-1.4663634,-0.2743097,-0.02894711
58,588583.0,4.0,1.2192532,1.5267857,-0.33606976,-0.05903461,1.0332438,0.078359336,2.0416536,-1.8219515,-0.5348817,-0.7576207,-0.71229935,0.37634075,0.31472188,0.017950213,0.17426065,0.051905937,-1.6697346,-0.7402828,0.19770856
