,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
193,206.0,-0.48540854,-0.19893514,-0.26754734,-0.25899544,-0.47299314,-0.7754063,0.65931016,-0.66372126,1.0641934,-0.33304483,-0.18320456,-0.89859724,-0.8374077,-0.62727165,-0.84838074,-0.26792067,-0.06859173,-1.1511917,0.8012017,2.8567464,-0.11129218
194,207.0,-0.5743091,-0.6438524,0.10355668,-0.5560499,-0.3802946,-0.16112411,2.5545874,1.5526012,-1.6530626,-0.09827817,-0.6736816,-0.84118515,-0.4764713,-0.41866794,-0.778584,-0.32832855,,1.1767627,-1.2917482,0.7514619,
195,208.0,-0.45156002,-1.1870005,,-1.0494971,-0.59944046,2.1373503,2.056438,3.095265,-1.3401469,-0.79029566,-0.9204413,-0.8383141,-1.378189,0.77860916,1.6256076,-0.8339949,-0.06917784,1.5658722,-1.3466882,2.251544,-0.17435184
196,209.0,-0.3156379,1.8932673,-0.21116516,0.52622056,-0.27890533,-0.6171814,-1.1518416,-1.183139,2.1353369,-0.38689303,0.6009449,-0.7765981,-0.10367119,-0.52157205,-1.0066153,-0.51182365,-0.07190502,-1.0393149,1.8235154,-0.22675076,-0.15792985
197,210.0,-0.3632862,-0.050147075,-0.265256,0.4729379,-0.418197,-0.39842346,-0.36454645,-0.84619254,1.1839352,-0.34339207,-0.0996302,-1.2043222,-0.44904348,-0.63019264,-1.0537359,-0.66383713,-0.07066094,-0.6707771,0.9122905,1.4073439,-0.20522626
198,211.0,0.08827486,0.27689454,0.17924389,0.40825438,-0.10072738,-0.5771155,-0.7731031,0.26844618,0.31529403,-0.122568324,0.69651955,-0.087472714,1.0674319,0.44979918,-0.5387888,1.0541697,-0.17571267,1.0325105,-0.010268853,-1.2292674,-0.1865002
199,212.0,-0.20354025,-0.5390322,0.006587047,-0.6650235,-0.32839954,-0.19519092,0.2924767,-0.029144159,-0.9596592,-0.5037842,-0.33397913,0.30068654,-0.34974495,-0.36556825,-0.7782044,-0.29492205,-0.07059887,1.1552163,-1.0896652,-0.02097484,-0.23114216
200,213.0,-0.43706205,-1.0068165,0.009002995,-0.8595316,-0.46114126,0.3611075,0.21829838,0.5123282,-0.62591904,-0.6315874,-0.8057656,-1.229277,-0.90865546,1.257723,-0.6063048,-0.27418146,-0.07276458,-0.18169148,-0.91662484,2.462072,-0.27963856
201,214.0,-0.62271017,-0.22822528,-0.36938182,0.39558887,-0.39679474,1.1780148,0.52664125,1.5463536,-0.20687914,-0.5198553,-0.4321296,-0.9916471,-0.65484977,0.7527827,-0.45829934,-0.42937383,-0.06571318,0.54595053,0.49460533,1.3628868,-0.26158962
202,215.0,-0.15072738,0.48927468,-0.060905322,-0.16952997,-0.2417717,-0.5369514,-0.2804165,-0.23718025,0.6905864,-0.102832966,0.25019863,0.43431318,0.30762777,-0.19916105,2.068731,-0.32512742,,-0.43618396,0.2536294,-0.024730023,-0.14869922
203,217.0,-0.19164383,2.0322752,0.060154885,0.11588611,-0.3318424,0.74632025,0.814122,-0.71137434,1.4846737,0.08911022,-0.22957464,0.63093,0.12100311,0.95524055,5.034079,0.25893444,-0.07011339,-1.0021775,0.73011357,1.8007567,-0.019758008
204,218.0,-0.13967861,0.3294033,0.098798096,1.4839631,0.3107098,3.8216162,2.3118672,1.6316415,0.3324493,0.18383478,1.0445054,0.43331367,0.52369887,0.9515935,1.8742077,0.26830006,,-0.56533235,1.296397,1.4696612,0.0132039115
205,219.0,-0.4622337,1.2792875,-0.31555,0.71196693,-0.40730342,0.07921469,0.46852884,-0.5022512,1.302184,-0.32903206,-0.26632324,-0.08069628,0.24871612,1.0120621,0.23273967,-0.39001465,-0.07067518,-0.8379618,1.3645535,2.1805325,-0.106312215
206,220.0,-0.441479,-0.026952667,-0.07905212,-0.1404711,-0.4133754,-0.9731053,-1.2838763,-0.8444568,-0.3180919,0.23057635,-0.49082986,-0.97653943,-0.64871705,-1.0677559,-1.0158999,-0.08042709,-0.051571276,-0.19411166,-0.49443856,-1.0619304,-0.20326988
207,221.0,-0.11037245,-0.513313,0.06464502,-0.6472394,-0.11529491,0.21526068,0.19345213,0.71926445,0.040343598,-0.4235752,-0.40931457,-0.97850955,-0.8056889,-0.33127958,-0.46240643,-0.3164222,,-0.040971495,0.18713246,0.7188003,-0.05819525
208,222.0,-0.50241727,1.8923603,-0.3766115,0.43472895,-0.4235023,-0.39498606,0.32168064,-0.16795842,0.71927035,-0.3448244,0.19251959,-0.42646787,-0.5253974,0.29098266,-0.6307411,-0.23314291,-0.071263455,0.6963507,0.87081957,-0.6499535,-0.22067492
209,223.0,-0.019187521,0.33916172,0.08021987,1.300984,-0.004562301,1.7750267,-0.8549052,-0.17198473,1.1687484,0.13793086,1.599622,-0.4032886,-0.09319544,0.7654431,0.3537364,-0.42808452,-0.071327135,-0.44862893,1.3877289,0.8985243,0.06315506
210,224.0,-0.42217356,-0.688009,-0.06009553,-1.1667459,-0.4262914,0.010132385,-0.27800506,0.4328139,-0.6556721,-0.5017775,-0.7647787,-0.54289645,4.6160283,0.53535515,0.15225467,-0.78244704,-0.074860446,0.41301376,-0.7194045,-0.23886701,-0.23284729
211,225.0,-0.37234992,-0.5195345,-0.2098432,-0.7066891,-0.33966962,1.2106098,0.8080397,0.81605333,-0.21271738,-0.24903485,-0.49262968,-0.5526805,-0.31695557,1.4833325,0.39079073,-0.86755395,-0.07386312,0.51714474,-0.27725175,2.2168512,-0.17047256
212,226.0,-0.44931483,-1.014234,-0.20486079,-1.595341,-0.3718093,1.6644366,0.020535683,1.2113992,-1.3593215,-0.30094114,-0.7448747,-1.0215641,-0.32310954,2.0868688,-0.36109385,-0.89019144,-0.073726565,1.469563,-1.6491463,1.7672663,-0.21700278
213,227.0,-0.18236782,-0.034578312,-0.31116986,1.7175231,-0.10389782,0.45682672,-1.3347319,-1.2214218,1.6069485,-0.066864446,2.6445065,-0.058548212,0.40089518,-0.27052963,0.046619795,-0.19421923,-0.068491876,-0.8180163,1.2665051,-0.21492627,-0.16830136
214,230.0,-0.29034352,1.9484994,-0.41433,1.3454866,-0.30596206,-0.3730942,-0.72794545,-0.44878665,1.212494,0.039571423,0.79572207,-0.1060744,-0.28942075,-1.0821195,0.51326233,0.2422173,-0.05651638,0.43014377,1.3855808,-1.2322613,0.014776525
215,231.0,-0.4960241,-0.14193772,-0.3487459,-0.5326366,-0.55105764,0.43232617,0.28387266,0.7570546,-0.083640076,-0.43636996,-0.43617454,-0.70660883,-0.47629952,0.7513061,0.5466192,-0.88035476,-0.069482766,-0.23368476,-0.61869997,0.30332324,-0.16303149
216,233.0,0.48495832,-1.4867789,-0.019668173,0.6023161,0.61895406,-1.9354814,-1.3209783,-1.8564578,-0.013186202,0.34687537,-0.14654031,0.065019235,0.041235402,-1.7214054,-0.72791314,0.31788802,-0.0705013,-1.2534024,-0.033312712,-0.66849744,-0.19013922
217,234.0,0.15668532,0.31122,0.14812689,0.9769349,0.16546771,1.5253721,0.31723216,-0.34944487,0.9958289,0.29008678,1.1181476,-0.15376216,0.24146928,1.0200157,-0.15267335,1.0887939,-0.06718188,0.32797715,1.1777711,-0.37460637,0.003792986
