Aug_24,Label,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,Y63
MO_728,E163,887.5,562,881,562.75,880,575.5,880.25,581.5,889,528.5,888.75,534.75,884.25,533.25,839.5,525.25,845.75,529.75,842.25,534.75,796.333,565.5,803,566.167,801.667,571.667,932,441.5,843.5,386,834,407,777,381,659.833,418.167,682.5,446.833,630.833,469.167,528.167,569.167,1042.833,1666.5,1037.5,1671.5,1046.833,1691.167,1044.833,1702.833,1025.167,1597.833,1028.167,1605.167,1022.5,1604.167,918.167,1589.167,923.167,1593.167,919.5,1596.833,867.667,1705.667,874.5,1704.667,871.333,1711,1098.167,1423.5,965.5,1380.167,946.167,1413.5,799.167,1376.167,627.833,1470.833,677.833,1526.167,580.5,1613.167,490.5,1777.5,856.5,2783.5,850.5,2781.25,854.25,2794.75,854.5,2802.5,857.75,2755.25,857.75,2760,852.75,2757.5,815.75,2735,821.25,2739.75,817.5,2744,766.75,2792.75,773.25,2793,769,2799.75,940.167,2698.5,NA,NA,NA,NA,763.5,2619.5,668.167,2669.5,677.167,2703.5,660.5,2744.5,660.833,2807.833,2807.833
MO_729,E162,1013.5,574,1006.5,575.25,1013,593,1013,600,992.25,515.25,995,521.75,987,521.25,903.75,519.75,912,523,907,529,861.75,607.25,867.75,606.75,865.75,614.5,981.5,335.167,NA,NA,870.5,341.5,815.5,318.5,649.5,449.5,687.5,495.5,637.5,519.5,527.5,670.5,1262.75,1678.75,1255,1678.75,1256.5,1695.5,1257,1704.75,1236.5,1570.75,1239.25,1578.5,1230.5,1578.75,1133.5,1577.75,1140.5,1583.25,1135,1587.25,1079.25,1696.75,1086.25,1696.5,1084.75,1703.75,1367.5,1335.5,1103.5,1246.5,1100.5,1302.5,974.5,1272.5,753.5,1410.5,797.5,1467.5,743.5,1518.5,544.167,1781.5,947.25,2765,941,2771.5,938.75,2780.5,941.5,2789.25,912.5,2701.25,917.25,2707.5,910.25,2708.5,837.167,2729.667,844.667,2732.333,841.333,2736.667,792.833,2825.5,797.167,2822.667,798.667,2829.167,932.5,2486,710.833,2488.167,724.833,2544.833,638.5,2531.5,463.5,2756.833,576.833,2775.5,535.5,2860.833,NA,NA,NA
MO_730,E169,822.5,595.5,810,595.5,808,602.75,807,610.75,822.5,570.75,823.5,578,817,575.5,753.5,551,760,554.75,755.5,558.75,700.333,603.667,706.667,603.833,704.5,608.167,884.5,466.167,763.167,418.833,753.167,430.167,698.5,414.167,586.5,468.167,609.833,496.833,571.167,527.5,517.167,614.167,1154,1730,1146.75,1728,1137.25,1741.25,1132.25,1750.5,1185.25,1664,1185.75,1670,1177.75,1667.75,1085.5,1607.5,1089.5,1613.75,1083.5,1618.25,981.25,1712,989.25,1712.25,986.5,1720.25,1403.5,1534.5,1167.5,1325.5,1117.5,1373.5,1001.5,1314.5,718.5,1379.5,759.5,1489.5,699.5,1550.5,545.5,1764.5,809.25,2751.75,802.25,2751,798,2757.5,798,2765,819.667,2724,818.5,2728.5,813.833,2726.5,771.5,2703.5,776.167,2709.167,769.833,2711.833,731.167,2754.167,738.5,2754.833,736.167,2759.833,880.833,2696.5,830.833,2613.833,NA,NA,768.833,2585.833,640.833,2607.5,650.167,2643.5,597.5,2665.833,522.833,2760.5,2760.5
MO_731,E164,737.833,637.333,733.667,636.667,729.833,641.833,728.167,647,739.875,626.375,739.5,629.75,735.75,628.125,706.75,599.75,711.75,603.125,706.375,605.5,675.333,623.667,681.333,626.667,679,630.167,782.167,588.167,735.833,533.5,725.833,548.5,709.5,531.5,640.833,513.5,642.5,550.5,622.5,547.167,604.833,600.833,1087.25,1738.75,1081.125,1740.75,1078.375,1750.75,1078.625,1758.375,1085.5,1685.75,1086.25,1690.875,1079.75,1689.625,975.333,1642.833,981.333,1647,976,1650.333,890.167,1735,896.333,1735.667,894.667,1741.167,1243.833,1515.167,1003.833,1364.5,974.5,1408.5,885.167,1375.167,657.167,1471.167,702.5,1543.167,647.833,1595.167,489.167,1778.833,977.5,2862.833,968.5,2858.833,959.5,2857.167,960.167,2848.5,994.167,2912.833,993.5,2905.5,988.167,2909.167,908.5,2949.167,912.5,2944.5,906.833,2938.167,853.167,2857.5,860.167,2857.5,858.5,2850.167,1128.5,3028.5,955.5,3182.5,935.5,3152.5,852.5,3167.5,667.5,3119.5,696.5,3045.5,644.5,2953.5,573.167,2915.167,2915.167
MO_732,E165,841.125,643.75,835.125,643.625,829.375,648.5,827.125,654.125,843.125,617.75,842.75,624.25,837,621.375,803.625,604.25,807.375,607.625,802.25,610.25,749.25,629.875,755,631,751.625,635.5,899.5,566.5,840.5,503,829.5,516.5,794,483.5,676.167,492.833,680.833,528.167,645.5,540.833,524.5,614.5,1168.25,1740,1163.25,1743.25,1169.25,1764.25,1169,1771.75,1149.5,1665.5,1153,1673,1146.25,1673,1044.5,1677.5,1051.333,1680.833,1047.667,1684.667,946.75,1765,953.25,1764.75,951,1773,1202.5,1489.5,1051.5,1367.5,1041.5,1440.5,939.167,1393.833,686.5,1500.5,746.5,1571.167,686.5,1641.833,551.833,1796.5,861.833,2863.833,855.667,2865.167,866.5,2842.333,865.833,2836.167,865,2904.833,863.833,2897.667,858.333,2901.333,796,2913.167,802.167,2909.5,798,2905.5,735.5,2829.5,741.75,2830.25,740.5,2824,923.5,2993.167,834.167,3049.167,816.167,3016.5,733.833,3040.167,621.167,2978.833,654.5,2916.167,618.5,2877.5,581.5,2798.5,2798.5
MO_733,E166,813,617,805.25,615.875,803.75,604.375,805.25,600,813.5,644.833,813.667,639.167,806.75,640.5,767.833,652.333,773.833,648.833,769.833,643.167,750.833,600.833,755.833,601.667,755,596.333,840.5,694,773.5,738.5,766,723,693.5,707,665.833,698.833,671.167,664.167,653.167,644.167,608.5,562.833,1254,1682.5,1246.75,1681.75,1240.25,1695.5,1240.5,1706,1271,1602.75,1270,1611.25,1263.5,1606.5,1135.5,1545.5,1142.25,1550,1135.25,1553.75,1027.5,1678.833,1035.833,1678.167,1032.5,1686.167,1477.5,1406.5,1199.5,1211.167,1173,1261.5,1058,1201,756.5,1294.5,786.833,1405.5,699.5,1479.5,510.5,1690.5,1018.167,2827.167,1010.5,2826.833,1005.167,2841.833,1003.833,2849.833,1049.833,2731.5,1048.833,2739.833,1040.5,2737.5,946.833,2728.5,952.833,2734.5,944.167,2738.167,849.833,2839.5,855.5,2839.167,855.5,2846.167,1187.5,2611.5,1064.5,2454.5,1018.5,2490.5,898.5,2424.5,644.5,2510.167,NA,NA,NA,NA,NA,NA,NA
MO_734,NO TAG,1024,697,1015,697.5,1011.25,711.5,1009.5,718,1032.5,654,1032,662.5,1025.25,658.5,935,597.75,940.5,604,934.75,604.5,873,703.25,880.5,704.5,876.75,710,1170.5,452.5,948.5,340.5,936.5,386.5,847.5,352.5,631.5,407.5,665.5,481.5,594.5,558.5,474.5,706.5,1060.167,1677.333,1053.833,1679.833,1051.167,1689.667,1051.167,1698.333,1064.333,1643.667,1063.5,1649.5,1058.667,1646.833,980,1585.833,983.667,1590.167,979.667,1590.5,911.333,1688.333,917.5,1688.5,916.333,1694.167,1204.5,1537.5,1072.5,1354.5,1045.5,1389.5,952.5,1331.5,708.5,1408.167,763.167,1473.5,676.5,1520.5,498.5,1693.5,842,2870.667,835,2870.833,833.667,2862,831.667,2853.333,843.667,2920.667,846.167,2916.667,837.833,2918.167,778,2923.875,783,2921.75,779.25,2917.375,751.75,2851.5,756.5,2853,754.625,2846.875,901.5,3038.5,758.5,3088,751,3057.5,673,3065.5,583.5,2947.167,616.833,2917.833,612.167,2859.167,NA,NA,NA
MO_735,E170,928.5,634.5,921.5,635.5,923.833,649.167,922.167,657.167,932.167,593.833,932.167,598.5,924.833,596.833,864,578.25,870.75,585,863,586.5,824,642.5,832.5,643.25,827.75,647.25,1021,528.5,911.5,428.5,894,444.5,822.167,414.167,689.5,449.5,701.5,488.5,640.5,525.5,512.833,645.167,1296.167,1729.167,1284.167,1728.167,1290.833,1756.5,1290.833,1765.167,1291.5,1628.167,1293.5,1635.5,1284.5,1634.167,1170,1633.75,1175.5,1638,1170.5,1643,1084.5,1757.167,1094.167,1758.167,1089.167,1769.167,1401.5,1406.5,1155.5,1303.5,1143.5,1351.5,1039.5,1324.5,759.5,1409.5,779.5,1488.5,708.5,1560.5,467.167,1768.167,964,2796,957.5,2797,957.25,2810.5,958.25,2816.5,963.5,2753.5,965,2759.5,957.5,2760,880.75,2725.75,885,2730.75,880.75,2734.5,826.333,2792,831.833,2792.5,830.167,2798.333,1040.5,2647.833,897.833,2519.833,879.167,2555.167,809.167,2535.167,658.833,2592.5,686.167,2653.833,651.5,2665.5,516.5,2753.5,2753.5
MO_736,E172,815.25,635.5,808.25,637.5,803.25,646.25,803.5,654.25,823.25,604,823,611.5,816.75,606.75,766.25,581,773.75,586.75,768,589.75,726.75,646,736.25,646.75,731.75,653.5,889.5,549.167,812.167,460.5,788.833,475.833,744.5,450.833,626.5,494.833,633.167,526.167,586.833,542.5,520.167,643.833,1219.25,1688.25,1213.5,1688,1207.75,1699,1208.5,1708.25,1219.25,1621.5,1221.5,1630.25,1214.75,1629,1114,1585.333,1119.5,1590.667,1114,1594.167,1057.833,1695.167,1066.167,1694.667,1063.833,1702,1323.5,1427.5,1126.5,1301.5,1108.5,1343.5,1006.5,1309.5,780.5,1395.5,800.5,1469.5,721.5,1505.5,544.5,1732.5,919,2857.5,911,2862.5,904.25,2865.5,905.75,2871.25,923.75,2825,924.25,2833.5,916.75,2830.75,849.667,2788.667,855.5,2793,849.167,2797,796.667,2864.167,804.167,2865.333,801.5,2870.333,1035.167,2722.833,895.833,2605.5,880.5,2636.833,789.167,2608.167,671.5,2686.167,664.167,2716.833,614.167,2736.833,519.5,2831.5,2831.5
MO_737,E173,855.833,611.167,850.167,609.833,849.167,616.667,849.667,621.833,852.167,574.333,854.667,578.5,849,579.167,782.833,565.167,787.667,567.167,783.667,573.167,767.833,632,774.5,630.833,772.333,637,868,422,716,462.5,NA,NA,NA,NA,628.5,512,635,556,609.167,591.5,583.167,691.5,1162.833,1731.5,1156.833,1735.5,1154.833,1750.5,1158.5,1759.833,1159.833,1665.833,1162.833,1671.833,1153.833,1673.833,1045.5,1642.167,1052.833,1647.167,1046.833,1653.833,981.5,1755.5,990.5,1754.5,989.833,1762.5,1234.833,1406.5,985.5,1355.833,985.5,1403.833,883.5,1378.167,662.167,1514.167,766.167,1607.5,691.5,1638.167,617.5,1819.5,819,2835.5,813.25,2836.5,807.75,2830.75,808.75,2824,823.167,2869.5,824.167,2862.833,817.5,2864.833,774.5,2873.5,781.167,2870.167,775.5,2866.5,713.167,2829.833,721.167,2829.833,719.5,2824.167,886.5,2954.5,797.5,3007.5,777.5,2987.5,720.5,3006.5,606.5,2918.5,625.5,2901.5,582.5,2871.5,569.5,2759.5,2759.5
MO_738,E174,818.25,591.75,813.5,594,810.5,604.25,809.25,612.75,818,561.75,819,567,812.25,565.25,758.5,544,762.75,547.25,757.5,550.75,723.333,595.333,729.833,595.167,727.167,600.167,892.167,473.167,764.833,413.833,NA,NA,730.167,425.833,634.167,424.167,639.5,471.5,595.5,498.167,515.5,505.5,1024.25,1690.25,1017.5,1694.5,1017.5,1706.75,1016.5,1717.25,1010.75,1640.75,1012.5,1646.25,1005.25,1644.5,929.167,1626.667,935.333,1630.167,931.167,1633.833,866.667,1713.333,874.667,1712.333,871.333,1720.167,1099.5,1415.5,886.5,1353.5,900.5,1398.5,805.5,1374.5,611.5,1477.5,660.5,1552.5,592.833,1603.833,512.833,1773.167,970.667,2796.667,964.333,2800.833,963.833,2812.333,962.667,2820,968,2751.5,969.667,2757,963,2755.833,885.5,2742.333,890.5,2745.167,886.333,2748.5,814.833,2824.5,822,2824,820.333,2831.167,1023.5,2634.5,889.5,2568.5,870.5,2601.5,788.5,2595.5,663.5,2672.833,694.167,2708.833,655.5,2746.167,595.5,2884.833,2884.833
MO_739,E175,779,554.75,773.25,555.75,769.75,562.75,771.75,570,775.25,537.5,779.5,543.75,773,543,730.5,531.25,736.25,531.75,733.25,538,698.667,574.5,703.667,574.833,701.833,580.333,765.5,449.5,715,445.5,NA,NA,692.5,461.5,NA,NA,631,498.5,595.5,516.5,525.167,559.167,1006.25,1698.25,998.25,1697,1003.25,1718.25,1004.75,1726,1003.75,1640.25,1004.5,1645.75,996.25,1643.5,906.25,1609.75,911,1613.5,907,1617.25,863.25,1735.75,871,1735,870,1742.25,1128.5,1476.5,916.5,1359.5,896.5,1406.5,781.5,1395.5,609.833,1524.833,654.5,1570.167,601.5,1636.5,560.167,1757.833,996.5,2808.833,991.5,2810.167,992.167,2821.5,992.167,2830.5,978.5,2753.167,980.5,2760.5,973.833,2760.167,888.5,2748.167,894.333,2751,890,2755,847.25,2835,853.75,2835.5,852.25,2840.5,1058.5,2599.5,897.5,2542.5,876.5,2578.5,778.5,2562.5,623.5,2653.5,669.5,2698.5,601.5,2744.5,490.833,2882.5,2882.5
MO_740,E176,810.75,665.25,805.75,663.5,800.5,665.75,800.25,674.25,820.667,636.667,821.333,642.167,816.167,638,770.5,621,775.667,624.667,769.167,626.333,733.667,659.667,740.667,659.333,738.167,664.667,858.5,563.167,776.5,517.833,769.833,542.5,734.5,533.167,664.5,560.5,675.167,587.833,634.5,595.5,553,662,1005.25,1794.5,999.25,1791,1003.25,1775.5,1001.5,1767.5,998.5,1856.75,1000.5,1848.25,992.75,1851,909,1862.75,915.25,1859,909.5,1856,849.75,1777,856.25,1777.25,854.5,1769,NA,NA,893.5,2100.5,878.5,2059.5,800.5,2075.5,602.5,1953.5,656.5,1914.5,632.5,1857.5,NA,NA,928.833,2799.5,922.5,2799.833,922.5,2822.5,919.5,2831.5,945.25,2727.75,944.25,2732.75,939.75,2731,848.5,2715,854,2720.75,848.25,2721,817.25,2827.5,822.25,2826.75,820.75,2831.75,1020.5,2568.5,869.5,2496.5,838.5,2530.5,724.167,2523.833,591.833,2645.833,629.833,2707.833,608.5,2750.5,648.5,2788.5,2788.5
MO_741,E177,949.167,572.333,941.5,574,938.833,583.667,938.5,591.167,943.667,538.833,946.167,542.833,938.833,543,888.25,536.875,892.5,539.875,887.625,542.125,859,582.833,864.833,583.667,862,589.833,981.167,474.833,878.5,405.5,865.833,426.833,826.5,416.833,740.5,441.833,746.5,477.833,719.833,491.833,598.5,559.5,1217.167,1662.833,1211.833,1664.833,1211.167,1680.167,1212.5,1691.833,1211.167,1596.167,1214.833,1601.5,1205.5,1602.167,1119.75,1598.75,1125,1601.75,1121,1605.75,1048.833,1700.333,1055.5,1698.667,1053.333,1704.667,1305.5,1402.5,1089.5,1320.5,1086.5,1367.5,987.5,1343.5,787.5,1446.5,815.5,1499.833,750.833,1531.5,533.5,1760.833,1252.167,2762.833,1244.167,2764.5,1241.5,2777.833,1242.167,2791.5,1261.5,2694.167,1260.167,2701.833,1253.833,2699.5,1167.75,2697.75,1173.75,2700.25,1168.5,2705.75,1076.25,2791,1082,2791.75,1080,2798.5,NA,NA,1180.5,2405.5,1169.5,2450.5,1066.833,2421.5,825.167,2504.167,869.5,2580.5,799.5,2625.5,576.833,2819.167,2819.167
MO_742,E179,840.833,600.833,835.667,598.833,830.167,603.667,830,609.5,843,563.167,845.5,568.5,840.333,568.167,793,566.5,798,568.5,793.333,573,773.625,604.125,778,603.875,776.625,607,870.5,492,772.5,422,774.5,450,730.833,438.167,628.167,503.5,NA,NA,NA,NA,NA,NA,1217.25,1741.25,1208.75,1740.5,1200.5,1734,1199.5,1721.5,1242.75,1829,1240.25,1823.25,1233.25,1829.75,1153,1855,1158.167,1850,1151.667,1845.833,1046.167,1753.167,1054,1752.667,1049.167,1741.333,1423.167,1935.167,1284.5,2165.833,1248.5,2120.5,1117.833,2212.5,812.5,2162.5,835.833,2063.833,698.5,2013.5,486.833,1750.167,961,2815.5,954,2815.25,949,2810.75,944.75,2802.5,971.75,2878.5,972.75,2871,966.25,2876.25,897.667,2921,901.5,2916.333,895.167,2914.167,825.167,2835.833,831,2834.667,827.833,2829,1063.5,2911.833,1008.5,3052.5,978.5,3031.5,910.5,3097.5,722.5,3097,728.5,3039.5,643.5,3009,520.5,2849.5,2849.5
MO_743,E180,929.75,618.5,923.5,622.25,920.75,632.75,920.25,639.5,922,582.25,924.5,588.25,917.25,587.25,855.75,569.75,861.5,573.5,857.5,577,825.167,640.5,831.833,640.333,830.833,645.333,965,423.5,807.833,400.833,785.833,444.167,705.5,452.5,603.167,543.5,684.5,572.833,661.833,578.167,NA,NA,1107.25,1765,1098.75,1766.25,1095.75,1776.75,1096.25,1783.25,1114.25,1709.25,1115.5,1714.5,1108.75,1712.5,1027.333,1671.833,1031.167,1676.667,1026,1679.667,939.333,1758.5,944.5,1758.833,942,1764.833,1257.5,1561.5,1083.5,1404.5,1053.5,1438.5,952.5,1394.5,741,1466.5,755,1540,686.5,1599.5,538.5,1798.5,1093.5,2903.25,1085,2901.25,1085.75,2876.75,1084.75,2865.5,1090.833,2963.667,1092,2958.667,1083.667,2957.667,984.667,2974,990.667,2972,986.833,2966.833,930,2868.833,936.833,2870,937,2862.167,1164.5,3133.167,962.5,3216.5,953.5,3178.5,848.5,3186.5,640.167,3068.5,685.5,3007.167,640.5,2981.5,489.5,2824.5,2824.5
MO_744,E181,943,604.5,938,603.5,934.5,594.25,932,586.25,939.5,635.25,941,631.5,933.5,630,879.5,648,883.667,646.667,880.833,642.833,839.125,599.875,843.875,600.25,842.375,595.375,995.833,741.5,856.5,790.5,849.5,766.5,795.833,761.833,747.833,733.167,724.5,701.833,687.167,681.5,588.5,562.5,1052.833,1626.833,1046.5,1635.5,1047.5,1644.833,1051.167,1656.167,1039.5,1565.167,1041.167,1572.5,1033.167,1572.5,942.5,1567.25,948.5,1569.75,945.25,1574.5,895,1663,901,1662.5,899.75,1669.5,1122.5,1412.5,924.833,1323.5,918.167,1364.167,810.5,1342.5,601.167,1471.833,662.5,1519.167,616.167,1567.5,500.5,1728.5,863.167,2815.167,858.167,2817.167,853.5,2824.5,853.833,2831.167,862.833,2776.167,863.167,2782.167,858.167,2780.167,794.333,2738.833,798.5,2742.167,794.667,2745.167,773.667,2829.333,780.667,2828.5,777.833,2833.667,964.5,2625.5,825.5,2560.5,809.5,2596.5,746.167,2567.5,593,2627.5,633.5,2708.5,584.5,2738.5,543.5,2847.5,2847.5
MO_749,E186,971.75,653.25,962.5,653,959,667,958.5,675.75,973.167,599.833,974.167,607.833,966.5,604.167,901.333,587.667,905.333,591,900.333,595,856,673.5,864.5,673,863.5,681,1070.5,490.5,935.5,363.5,927.5,405.5,831.833,358.5,608.5,453.833,673.833,511.167,580.5,580.5,501.833,683.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.5,2914.667,880.667,2913.333,881.833,2897.5,881.5,2887.833,890.875,2943.5,892,2935.125,884,2936.75,826.125,2981.875,830.625,2979.125,823.375,2974.625,799,2893.25,804.375,2894,800,2887.375,949.833,3012.167,875.833,3084.167,859.833,3065.5,808,3091,692.167,3049.5,702.167,3013.5,655.5,2976.5,589.5,2875.167,2875.167
MO_752,E189,1015.5,678.833,1008.833,685.5,1005.5,696.5,1008.167,705.833,1009.5,618.75,1010.5,625,1004.5,623.5,924.25,619,929.25,622,925,629.25,870.75,713.5,878.75,713.25,876.75,720,1117.5,447.5,902.5,346.5,903.5,407.5,804.5,379.5,623.5,496.5,687.5,574.5,637.5,617.5,514.833,839.167,1089.167,1701.5,1080.5,1702.5,1085.167,1722.833,1084.833,1735.5,1076.833,1636.167,1078.5,1643.833,1071.5,1641.5,969.25,1632.25,976.75,1634.5,972,1639.75,936.5,1766.167,942.5,1764.833,944.833,1770.833,1176.833,1445.833,959.5,1367.167,963.5,1409.833,815.5,1377.833,618.167,1563.167,702.167,1640.5,667.5,1672.5,566.167,1873.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO_753,E190,860,659.5,853,662.5,846,648.5,845,639,885.167,711.5,882.667,705.5,875.667,709.333,820.5,722,825.5,717.25,819.5,715.25,785.5,654.833,792.833,652.167,788.5,646.667,952,779,859.833,883.167,841.833,860.5,781.833,883.167,639.5,834.5,663.5,798.5,607.833,772.833,572.5,665.5,1172.5,1631,1165,1627.5,1161,1640,1160,1651.5,1196,1593,1196.5,1599.25,1190,1594,1092.5,1506.5,1099,1512.75,1092,1515.25,1010,1613.75,1019,1615.5,1014.5,1624.5,1369.5,1472.5,1183.5,1273.5,1157.5,1304.5,1066.833,1263.167,810.167,1317.167,831.5,1400.5,776.5,1457.5,632.5,1618.5,1077.833,2888.167,1071.833,2885.5,1065.167,2875.167,1065.833,2863.833,1084.5,2951.833,1084.833,2945.167,1079.167,2947.833,997.833,2965.833,1002.667,2962.333,997.5,2956.667,936.75,2852,943.25,2852,939.75,2844.75,1179.833,3087.833,1018,3184.5,1002.167,3138.5,919.5,3161.833,819.5,3122.833,789.5,3033.5,725.5,2993.5,531.5,2803.5,2803.5
AUGG31,Label,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,,
MO-833-E-355.jpg,E355,4842,4694,4821.5,4649.5,4879.5,4607.5,4929.5,4605.5,4477.5,4623.5,4521.5,4631.5,4507.5,4599.5,4425.5,4161.5,4455.5,4195.5,4469.5,4173.5,4855.5,3933.5,4853.5,3971.5,4911.5,3961.5,3487.5,4911.5,3163.5,3849.5,3355.5,3831.5,3247.5,3375.5,3847.5,2559.5,4099.5,2757.5,4381.5,2445.5,5443.5,2043.5,6729.5,12293.5,6597.5,12201.5,6705.5,12189.5,6821.5,12133.5,6017.5,12513.5,6081.5,12497.5,6041.5,12457.5,5513.5,11493.5,5553.5,11525.5,5573.5,11477.5,6357.5,10581.5,6369.5,10633.5,6429.5,10601.5,NA,NA,2853.5,12697.5,3195.5,12355.5,2655.5,11527.5,2739.5,8803.5,3663.5,8911.5,4275.5,8059.5,6015.5,6055.5,6933.5,17758.5,6855.5,17698.5,6918.5,17650.5,7008.5,17665.5,6357.5,17800.5,6411.5,17785.5,6381.5,17761.5,6303.5,17191.5,6348.5,17239.5,6360.5,17197.5,6765.5,16444.5,6783.5,16489.5,6822.5,16486.5,5901.5,18694.5,4785.5,17902.5,4947.5,17710.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
MO-834-E-357.jpg,E357,4694,3828,4643.167,3779.833,4716.5,3789.167,4759.167,3781.167,4381.167,3820.167,4410.5,3824.167,4401.167,3801.5,4369.167,3470.833,4385.167,3502.833,4405.167,3480.167,4717.167,3335.5,4717.167,3380.833,4754.5,3366.167,3905.5,4057.5,3541.5,3465.5,3701.5,3449.5,3621.5,3029.5,3933.5,2425.5,4109.5,2541.5,4269.5,2317.5,4961.5,1889.5,6041.5,11369.5,5833.5,11281.5,6069.5,11293.5,6157.5,11265.5,5325.5,11461.5,5377.5,11461.5,5353.5,11417.5,5061.5,10617.5,5109.5,10665.5,5117.5,10633.5,5857.5,10137.5,5877.5,10221.5,5933.5,10181.5,4081.5,12269.5,3377.5,10885.5,3657.5,10829.5,3361.5,10125.5,3761.5,8589.5,4273.5,8813.5,4697.5,8181.5,NA,NA,5841.5,16499.5,5805.5,16454.5,5895.5,16469.5,5958.5,16496.5,5280.5,16379.5,5325.5,16391.5,5322.5,16361.5,5430.5,15812.5,5451.5,15848.5,5481.5,15830.5,NA,NA,NA,NA,NA,NA,3981.5,16670.5,3843.5,15320.5,4185.5,15326.5,4419.5,14510.5,5793.5,13826.5,5931.5,14330.5,NA,NA,NA,,
MO-835-E-358a.jpg,E358,5188,4530,5173.5,4469.5,5215.5,4441.5,5265.5,4451.5,4941.5,4535.5,4979.5,4541.5,4965.5,4507.5,4785.5,4043.5,4809.5,4077.5,4833.5,4049.5,5227.5,3847.5,5227.5,3895.5,5261.5,3893.5,4133.5,4969.5,3701.5,3907.5,3851.5,3823.5,3905.5,3457.5,4271.5,2995.5,4367.5,2941.5,4745.5,2719.5,5375.5,2269.5,6407.5,11440.5,6361.5,11402.5,6417.5,11354.5,6493.5,11340.5,6001.5,11570.5,6053.5,11558.5,6027.5,11536.5,5735.5,11010.5,5771.5,11036.5,5785.5,11006.5,6301.5,10530.5,6303.5,10588.5,6347.5,10576.5,4961.5,12436.5,4065.5,11388.5,4241.5,11156.5,3881.5,10612.5,4209.5,9244.5,4681.5,9388.5,5001.5,8900.5,5673.5,8108.5,5976.5,17137.5,5943.5,17077.5,6009.5,17065.5,6078.5,17077.5,5661.5,17125.5,5709.5,17122.5,5682.5,17092.5,5442.5,16549.5,5481.5,16591.5,5490.5,16564.5,6186.5,16300.5,6174.5,16366.5,6234.5,16354.5,4727.5,17874.5,4025.5,16692.5,4217.5,16524.5,4109.5,15900.5,4589.5,14826.5,5063.5,14970.5,5495.5,14694.5,6599.5,,
