leaf_stage,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
2,-0.040412627,1.5151815,1.467016,0.025286524,1.8096884,2.108233,0.99451894,0.003314677,0.71796894,0.5472279,1.7908489,0.6898133,0.6952064,0.8445108,-0.13461831,1.8015153,0.39945155,0.7092123,-0.23725288
2,-1.7197484,-0.0780546,0.58233017,0.88713896,1.6328925,-0.3681575,0.6696252,-0.57298994,0.73633754,0.58400947,0.844934,-0.22227022,0.4380936,1.0186495,0.26226813,0.86099744,-0.559246,-0.2667016,0.9998051
2,2.6855779,3.9221475,0.7235294,7.125714,1.14425,1.2232784,0.19672717,0.24937096,0.82918495,0.22280532,0.2110465,0.8614868,1.8322673,1.0378267,0.8839391,1.5681448,2.6036916,0.7198872,-0.06550934
2,1.0982623,0.8603821,-0.2188598,0.09763667,2.1747372,2.816185,0.9731064,1.0753192,0.24911444,1.7355454,1.1815844,0.41647655,2.3177893,1.5147916,0.20753933,-0.22359876,1.011382,4.2212024,1.2440301
2,-0.6622907,0.17024174,0.016899033,0.20864432,0.55468994,3.7862408,-1.2395283,2.8359346,0.73645025,2.5228946,1.8373967,0.28955764,1.4021513,1.904811,0.065781645,-0.8583634,1.911362,5.4483414,2.4729965
2,-0.0454543,-0.46847817,0.23257439,-0.08709388,0.32621697,-0.23235054,0.9373453,-0.7337105,1.2129089,-0.14585985,-0.005466052,0.7840898,1.6612225,0.84755236,-0.25361443,-0.29263058,-0.666246,0.09200962,1.1857988
2,3.2373002,2.7683477,-0.3636191,-0.083535984,1.6364263,0.80980486,1.9458549,-0.54746366,0.43818498,0.4262933,0.7933678,3.0893044,2.4094765,1.8369468,0.37620384,1.4046993,-0.8138936,2.7985616,1.6015216
2,-0.20187344,-0.34186837,1.1426014,-0.23476957,1.0488012,1.0263544,-0.110161446,1.2010798,0.577788,0.7260103,-0.008427866,0.47423306,1.1216096,-0.291255,0.6940421,-0.39689577,1.1771077,1.3971133,0.6092297
2,5.2298512,2.7722387,0.07890604,0.5461767,2.043025,1.2181859,1.0305507,-0.21188718,0.9534157,3.4159286,2.9993494,1.7235483,2.0536594,2.062588,0.26463038,0.29233393,-0.7942287,-0.14222622,1.401937
2,1.3743168,2.442863,2.9649317,0.034436975,3.5287323,2.6556182,3.1145322,1.7372497,3.4554117,1.322075,1.820048,3.8441641,5.734021,3.9426486,1.5531683,1.5838144,1.2225431,1.8998269,1.0859097
2,-0.057626646,0.7032788,0.38575312,0.036738005,0.813701,0.31777635,1.4176803,-0.6112966,1.109362,0.5798217,0.91639155,1.883803,0.345136,0.556465,-0.25861746,0.20071003,-0.9298694,1.9672598,0.15406284
2,-0.8467481,0.18758006,1.83333,-0.05184526,2.187358,2.2021492,1.4923738,0.19890743,2.5002382,2.0554392,1.8595333,2.443476,1.7701095,1.745579,0.46351987,0.40577474,-0.105040364,2.9522073,0.07610169
2,-0.72961986,-0.6995707,2.271071,-0.21234618,-0.5884313,-0.20138651,-1.3083481,2.1926906,-0.13068499,-0.37370387,-0.5374894,-0.48234197,-0.11634378,-1.1016822,-0.18558349,-0.61971885,1.9352504,1.0945683,-0.93036747
2,-0.5422881,0.03456975,0.78962547,0.07101465,1.5005754,1.5210664,2.7675889,1.5824578,0.69822824,0.2333487,0.57577795,1.2200222,3.2712097,2.318192,0.7496473,-0.385232,1.2677466,2.1249125,0.94170225
2,-0.43598562,0.8846665,0.64152074,-0.04805789,-0.34836498,2.092964,0.15841474,0.8379912,0.6926802,1.8703244,1.2798529,1.1247938,1.2914386,0.96615577,0.13426147,0.23572725,0.90265447,2.3680098,1.3316766
2,-0.86009294,-0.303642,1.2741239,-0.016743226,1.6484934,0.4531657,0.2801463,0.16696198,0.49081936,0.7531185,1.5893847,1.2046738,1.6080377,0.8617207,0.39495504,-0.3236453,-0.055664577,5.7862773,2.9700737
2,-0.15776312,-0.3529098,0.60087955,0.26262882,0.9190499,0.44376877,-0.3896713,0.23222747,0.5264638,0.2570791,0.18502656,-0.14783335,3.5712461,0.19087294,-0.1491361,-0.17125891,0.14348026,1.1089749,0.10734861
2,-0.6530837,-0.2568827,-0.8112333,-0.24643117,0.1324056,1.4993439,-1.0066123,0.66803086,1.6874992,0.54850477,0.09872661,-0.4976079,0.3944056,-0.36257392,-0.30004394,-0.931934,0.59097534,-0.81786877,1.1591017
2,0.33600923,-0.5770682,0.051405497,0.3560715,1.1004713,-0.15423843,0.11869121,-0.3835585,-0.64647347,0.98419285,0.80934894,1.1975319,1.9772547,0.39141542,-0.21545134,0.06267042,-0.5765393,2.7360601,0.31258786
2,1.1967137,3.3288975,-0.8206625,0.18457295,-0.022942921,-1.0061889,1.5570196,-1.4093728,0.16345668,-0.17697617,0.1938284,2.1776714,0.30682957,1.5910769,-0.19742653,0.4483783,-1.7198639,0.39740762,1.9826717
2,-0.067653336,-0.06450999,0.46921024,-0.02653415,1.3567339,0.6244918,-0.44206586,0.77947676,0.038062792,-0.33010674,0.54102,0.7622173,1.8809885,0.67908025,-0.115411095,1.0440744,0.5124641,0.93426883,0.052515235
2,-0.38163823,0.36757168,1.1561782,3.384069,2.3443136,2.1924365,1.5540856,2.2443843,1.4005089,1.3194509,1.3357188,0.9951214,1.6023422,1.4732872,0.12694412,0.13832603,1.2930843,2.1129026,1.6461529
2,0.10748297,-0.17538948,1.7932144,-0.064641,1.3689033,0.10558403,0.27977604,0.76335347,2.4830804,0.7326335,0.81920624,2.3513863,0.8613597,0.83309597,-0.06174621,-0.28662756,0.41337067,1.8168755,1.1477798
2,-0.28620914,1.5163568,-0.17317308,0.9335703,0.7000238,1.4746096,1.4487921,-0.7106584,0.015474815,5.286243,3.4643068,3.1438572,1.0962521,2.0920327,0.6618198,0.097356975,-0.92991877,0.25567627,0.6087762
2,1.0384756,2.419439,-0.2556254,0.23093197,3.0777528,-0.3046473,3.9644332,-0.12193251,2.1659021,-1.0708959,-0.7181744,0.8647318,2.4332988,-0.2944992,-0.24955817,-0.12161992,-0.2663623,1.373463,0.397817
2,-2.1684299,2.4595537,-0.107382044,0.46420476,2.0865242,1.0640781,0.8316188,1.1682888,0.054890964,2.077313,1.1448028,1.6122981,2.051644,1.648854,-0.116584875,-0.058414083,0.8918104,0.22538063,0.54031456
2,0.98045397,0.77346766,2.7000203,-0.1391745,2.3847942,1.6356424,0.25186226,1.614439,1.9602885,0.95739686,0.95362157,0.82562494,1.822375,0.81365913,-0.36384973,0.17118274,3.046622,1.6494801,0.039755955
2,-0.19399583,-0.5704402,1.1294,-0.2180848,0.05585524,0.52152383,0.75048983,1.9404833,1.8812305,0.7018718,0.8582349,1.0244713,1.1442424,-0.10194448,-0.07485464,-0.4044624,2.2473974,0.8521598,1.4555203
2,0.49584785,0.18676086,1.5799303,-0.05716958,0.7554971,1.0917,0.7491319,-0.48130253,-0.52660966,-0.10894409,0.5559215,0.20352226,1.0120507,0.58379614,1.175505,0.29569608,-0.67094934,-0.8872881,0.7762324
2,0.5374781,-0.35057497,1.3465066,-0.08918181,-0.5608799,0.22858794,0.32679108,-0.354274,-0.09557058,-0.6551633,-0.40795523,-0.020012468,0.58179665,-0.26584977,-0.056943808,-0.3285534,-0.2450544,-0.7913484,0.057022046
2,-0.6650438,1.2175254,1.0130048,0.038774006,1.5328599,1.1497518,1.7115698,-1.0461482,-0.45868784,0.93930566,0.5951489,0.1548438,0.08534824,1.8156234,0.541093,0.80814517,-1.2363592,-0.88928807,0.29079223
2,-0.59799594,1.0542815,0.56530005,-0.16215952,0.030031784,1.9188827,-0.74739605,-0.4640534,0.21049115,-0.04298465,-0.05948725,-0.2567891,0.5589408,-0.32148862,0.5149375,-0.2969851,1.0066258,1.8679564,0.55511475
2,0.37431362,0.7307848,1.2503166,-0.041722644,0.39296007,2.091771,0.046797775,0.48563597,-0.27182263,1.9992071,1.4248726,0.2592857,1.4615391,1.4845945,0.35074013,-0.42745638,0.4087047,-0.8573855,1.2691946
2,-0.9477336,-0.36288685,1.445478,-0.2305402,-0.33018854,1.0584526,-0.049436584,0.811186,-0.3862314,0.10941501,0.041715164,-0.07792069,0.23604228,-0.41221797,0.3323584,-0.19654955,1.0340217,-0.9522442,0.08476321
2,-0.48618504,-0.4375734,1.6669298,-0.2646084,-0.6082072,-0.4358341,0.29058242,0.13337237,-0.37852383,-0.5315467,-0.7310647,-0.086086474,0.52422583,-0.4708396,-0.3374961,-0.9191333,0.100203216,-0.9157016,0.13085583
2,-0.6012466,0.18114197,1.1022785,-0.16029984,0.72748524,0.18057631,-0.31352752,-0.2726713,-0.5125247,0.6814651,1.8868243,0.1706618,0.955513,0.43865427,0.52087736,-0.09307895,-0.41925707,-0.91736966,-0.17377098
2,0.33941296,-0.4002404,1.1946155,0.16285586,-0.7975341,0.6457922,-0.51999116,1.0939598,0.64103633,2.5231156,1.5868675,0.33227336,-0.40148774,1.2728652,0.99356496,-1.0931363,0.64693016,-0.84035826,0.3588004
2,-0.92201763,-0.42497015,0.9625719,-0.2244403,-0.7230719,-0.5332066,0.24624878,-0.1697914,-0.76703906,-0.7983917,-0.83526963,-0.37570783,0.27253634,-0.98658806,-0.035303354,-0.8256052,-0.15792489,-0.81195045,-0.25778088
2,0.967587,3.4470882,0.037369363,0.02244536,1.3693006,-0.36753532,1.6579072,-1.5444536,-0.5544764,-0.9026911,-0.30109605,-0.14447072,1.063872,0.7350945,0.36921135,2.2045019,-1.469487,-0.27466947,-0.3218272
2,2.718844,1.5605237,-0.35356712,0.16592334,1.0941374,0.49934095,2.0894675,-1.8524344,-0.99804705,-0.78136533,-0.711178,0.51779276,0.30637103,-0.006981767,2.7737904,0.07095568,-1.6727092,-0.7395248,0.43588594
2,1.1582874,0.10144381,0.13951258,-0.17972848,-0.5270025,-0.6303722,0.4772064,-0.6798354,-0.4574909,-0.3482304,-0.5443781,0.022113312,0.4595789,-0.4096446,-0.12431831,-0.49013638,-0.7389361,-0.9142717,0.09103223
2,-1.1294038,-0.24578494,-0.7996636,-0.18400764,-0.32026538,-1.0751628,-0.5620176,-1.7905283,-1.229022,-0.2780931,-0.40868554,-0.50804514,-0.48686254,-0.6493533,-0.11088077,-0.22796701,-1.4602197,-0.75869745,-0.7620314
2,0.052501306,0.33406016,-0.36776856,-0.16633268,-1.3211848,-0.85079384,-0.06263066,0.030743131,-1.4040325,0.23872013,-0.20219164,-0.3430658,0.005944187,0.20653988,1.2159293,-0.832482,-0.049551003,-0.8312147,0.3843829
2,-0.47683212,0.32979754,0.20630167,-0.07087758,-0.18155698,-0.10207502,0.2789229,0.17091942,-0.49767366,0.99400693,0.41542095,-0.1614816,0.19092862,0.25008976,0.61727065,-0.24449173,0.06602083,-0.83914953,1.7769175
2,-0.1368678,0.8709171,1.6477287,0.12432311,0.54891634,-0.20169719,1.8556964,-1.0466591,-1.0370395,-0.9715709,-0.6869199,0.5189393,0.7540035,0.4375616,0.14168373,-0.0224104,-1.0103322,-0.87981087,-0.423042
2,-1.230761,-0.2637007,0.9356952,-0.08193943,0.14399387,-1.0632559,0.6515064,-0.5747684,-1.4616882,-0.99652106,-0.7740188,-0.4128031,-0.15916434,-0.4349754,-0.3397296,-0.59563637,-0.6636904,-0.84509677,0.52515584
2,-1.0294564,1.492614,0.09799347,-0.09580704,0.95664746,-0.73017186,0.40109897,-0.9489724,-1.7234225,-0.826223,-0.8266957,-0.36968347,0.17705156,-0.8811153,-0.45220974,-0.21904843,-0.72102094,0.09923836,-0.71931756
2,0.65103877,0.5069342,0.076677695,0.08744474,-0.036740143,-0.7506746,2.1060483,-0.34912714,-0.8570789,-0.99587256,-0.4707561,0.26618353,1.0060993,0.5404591,1.1752343,-0.07388606,-0.34016374,-0.80709374,0.52261215
2,-1.7545896,-0.5620372,0.35054192,-0.21514425,-0.50613856,-0.71019256,0.2670363,-0.64350265,-1.3253064,-0.5122312,-0.6599067,-0.44451526,0.09048224,-0.5840625,-0.3191566,-0.35964343,-0.29488924,-0.89282244,0.34524876
2,-1.2102306,-0.27815112,0.33476695,-0.1139465,0.2509806,-1.2028643,0.028373176,-0.94939035,-1.7375927,-1.6182868,-1.2596866,-0.5202877,-0.2501626,-0.47327387,-0.30292067,-0.0313033,-1.1990663,-0.75714964,-0.046171647
2,-1.4201219,-0.42295694,1.5493068,0.1214827,-0.5269085,-1.1028308,-1.5633348,-0.1913565,-0.9925294,-1.1039681,-0.80650544,-0.38017377,-0.45449087,0.14410748,-0.11897729,-0.61306983,-0.48226312,-0.83113784,0.35783723
2,-1.7908368,-0.77315974,1.6158239,-0.26255822,0.87586594,0.614663,-0.77252275,0.3792286,-1.3388865,-0.4493952,-0.63252175,-0.46353248,-0.21559376,-0.7543056,-0.3298837,-1.0993906,1.2503176,0.9035705,-0.5903919
2,0.27433923,0.0563813,0.060736705,-0.19731142,0.3527451,0.024179611,0.772363,-0.40563253,-0.63788825,-0.7548187,0.11402193,1.8378351,0.4825817,0.28745982,0.8367029,0.06253103,-0.5645323,-0.83031744,0.49206895
2,-0.57231295,0.061641805,0.9703129,-0.24594128,-0.30989632,-0.06431985,-0.08454313,-0.62789625,-1.3102181,-0.40230224,-0.4015914,-0.2385065,0.29210937,-0.54091376,-0.33716178,-0.075141326,-0.30088595,-0.8074074,1.2453045
2,0.4519654,4.9845552,0.46146813,-0.03902487,0.72635615,-0.2935468,0.026782542,-0.61809427,-0.5524756,-0.34446195,-0.780911,-0.30189824,-0.34913722,-0.64386284,-0.34346953,-0.9137186,-0.8428142,-0.97491854,-0.11841099
2,-0.6793646,-0.52887595,1.1214346,-0.23763087,-1.588331,-0.5947541,-0.31283402,1.6152253,-0.38666537,0.7239125,-0.12989925,-0.27626976,-0.7188843,-0.15850037,-0.097737394,-0.9416164,2.266584,-0.91711044,1.6672077
2,-0.7842165,-0.8308807,1.4979308,-0.05084372,-0.89152926,-0.7398026,-2.0326524,1.4496379,-0.48514315,-0.1417356,-0.11442911,-0.50221604,-0.60414773,0.004075604,-0.3529698,-0.65840524,1.4131635,0.53578043,-0.42617652
2,0.15797745,-0.007526967,-0.030557888,-0.24475229,-0.3782703,-1.0649445,-0.05191657,-0.59782064,-1.0776931,-0.6973575,-0.77185106,-0.2821717,-0.15665713,-0.30761272,0.2293078,-0.56259537,-0.6868596,-0.9548408,-0.20686318
2,0.32070214,0.38886154,1.2126731,0.09361355,0.29830065,0.9247665,0.110373594,0.43437076,-0.13174601,0.39261198,-0.12489551,-0.07130895,0.40830523,0.47122303,0.16308479,-0.365064,-0.3024587,-0.91530716,0.47827387
2,-1.505271,-0.63101727,0.22011884,-0.19440168,-0.40676722,-0.80739975,-0.14545433,-0.8288808,-1.1107286,-0.61586475,-0.4902054,-0.32587007,0.28511816,-0.89675736,0.095473625,-0.7215883,-0.31271607,-0.89630854,0.76010156
2,1.0601765,-0.39607033,1.1322483,1.0406333,-0.936267,-0.015960086,-0.5005669,0.4855679,-0.9150524,0.18678933,0.032709192,0.1554286,-0.266755,0.06207513,0.14894342,-0.5912687,0.5262811,-0.8911567,0.18019794
2,-1.3318434,-0.28143412,1.0335598,0.05444023,-1.0187021,-0.6665788,0.102295935,-0.23044498,-0.7423031,0.13015528,0.2742608,-0.180403,-0.17959246,0.52258503,0.2231911,-0.8787116,0.08970188,-0.87314284,-0.35370135
2,1.0155474,0.7502574,0.7253135,-0.0404323,0.07692058,-0.19180441,0.4056895,-0.7886959,-0.69205534,1.030061,0.76496536,0.012901056,0.7734361,0.10232864,0.11917541,-0.26035354,-0.75884223,-0.35107127,-0.32432207
2,0.07334986,-0.18968862,0.036332138,-0.030539671,1.5147369,-0.38032547,1.5961345,-1.1861176,-1.4347047,-0.52310026,-0.53713846,-0.5232652,0.17697594,-0.10766346,-0.2857065,-0.002606741,-1.3429332,-0.6220531,-0.1323485
2,-0.7550709,-0.29526404,0.945395,-0.28313246,-0.010497851,-0.7214395,-0.258203,1.1428187,-1.0056869,-0.51993513,-0.308809,-0.1703322,0.50618714,0.074116744,-0.26919103,-0.7512877,1.5147272,-0.88337445,0.19836202
2,-0.37045923,-0.45266455,3.0217464,-0.16751891,-1.1938179,-0.66306394,-1.1396258,0.9965114,-0.20813398,-0.6860371,-0.12975694,0.13816884,0.46848223,-0.000317,0.3614704,-0.91952485,0.78841114,-0.909137,1.0325286
2,-0.25315627,0.001592637,3.0388517,-0.13925417,-0.8154819,-1.2312071,-0.6978948,1.2644746,-0.1816289,-0.05228658,0.729051,0.13780193,0.4192301,1.8280221,1.0818738,-0.88189757,0.91079384,-0.86356556,0.8709234
2,-0.1259578,-0.32541943,1.1381032,-0.10213814,0.006548015,-0.8829438,0.597608,-0.79968774,-0.8263278,-0.33886042,-0.37288052,-0.35912922,0.20560172,-0.402829,-0.05505746,-0.74581444,-0.9249624,-0.91508484,-0.32436326
2,-0.27022648,-0.009564638,-0.5637131,-0.1102638,0.038374428,-0.22604707,0.3227054,-1.4548146,-0.25940728,0.22639711,5.797795,6.2997594,-0.2026864,-0.04062172,-0.007338329,0.897532,-1.3186506,-0.73231155,1.1668476
2,-0.9792747,0.37642413,-0.3342298,0.28659382,1.5187172,0.09180955,0.23229392,-1.6902468,-1.0477208,0.32227752,1.6737968,4.681357,-0.16600959,-0.11229086,-0.09554095,0.9745027,-1.7420328,-0.5748306,0.62438166
2,-1.3681267,-0.17195016,-0.8549342,2.129276,1.2336998,0.0808226,0.6424228,-1.4372252,-0.5452814,0.28716308,0.66597086,0.85465664,-0.44994518,0.47231397,1.5903571,0.9196267,-0.8581976,-0.35428447,-0.3950248
2,-1.7487625,0.14116992,0.1103279,-0.11968237,1.4566838,0.659796,-1.035095,1.4737881,-0.22831279,2.3420544,2.1648986,0.70415574,-0.41455564,0.26612258,0.30609563,-0.6999114,1.1312221,-0.72295463,-0.75502604
2,-1.315371,0.4806923,-0.60664964,-0.06392023,0.2713386,-0.74352115,0.8678825,-1.9377697,-1.3886138,0.8290644,1.2458413,2.447302,-0.41414768,-0.29570588,-0.6772731,-0.015158442,-1.8186965,-0.68592656,-0.45597887
2,-0.05636354,0.0783748,-1.5461016,-0.2275229,-1.381513,0.41822112,-1.123358,-0.14182162,0.017492272,-0.43396252,-0.48958364,-0.5153601,-0.55309564,-0.95625347,-0.21906896,-0.65011185,-0.22486947,0.3191123,0.10254789
2,0.3022544,-0.42230195,-0.38032803,-0.17451683,0.69147044,1.9556079,1.5720739,-0.41166657,2.2145412,-0.17665154,1.5424528,-0.3719614,-0.5066935,-0.65911186,-0.16776448,1.2545323,-0.872756,-0.060498707,-0.43467122
2,-0.35794002,-0.13244417,-0.556841,-0.20163068,0.2706193,2.4318104,-0.46304148,0.8891467,0.9597582,0.47832903,-0.16895103,-0.29891592,-0.33775377,-0.63416314,-0.62690884,0.18289159,0.798674,-0.049205307,-1.189565
2,0.8436366,-0.40766695,0.26253095,-0.15236567,-0.81736857,1.0572505,-0.6681182,0.49512234,0.3213298,0.15564375,-0.077013925,-0.3665702,-0.78385615,4.6199126,0.6209717,2.776788,0.11611956,0.4145573,-0.52154684
2,-0.2518143,0.09672724,-0.22831774,-0.1034275,-0.05363668,1.4798137,-0.38950542,0.18100497,-0.21258193,-0.26027352,-0.16983679,-0.34846443,-0.37353742,-0.4885948,-0.23202464,1.5320482,0.5836197,0.22745508,-0.066375986
2,-0.13250217,-0.55713683,-0.79718786,-0.14865313,0.07090415,0.23571055,-0.01558384,0.093686156,1.1645608,-0.8150908,-0.74934936,-0.15712596,-0.33749005,-0.846777,-0.17099002,-0.3808314,-0.2276218,0.3287364,-0.30649588
2,1.3227786,0.2557963,-0.55965286,-0.38623834,0.38479406,0.22355689,-0.9827047,0.8420226,0.38257077,-0.87875634,-0.9119631,-0.58090764,-0.92854077,-0.9359091,-0.5689305,-0.90102345,0.53357863,-0.2347238,-0.5045208
2,-0.22575758,-0.8164531,-0.3119581,-0.26374516,-0.11793749,1.1713142,0.45994797,-0.7085209,-0.33150277,-0.21582097,0.11496511,-0.15532272,-0.49652025,-0.9593231,0.35234484,-0.5257976,-0.8073947,0.21174261,-0.1963801
2,0.9410659,0.15113805,-0.43699858,-0.18719263,-0.2270347,1.4143115,-0.5587306,0.5875629,1.7464441,0.54681456,0.2604685,-0.5112365,-0.7213339,1.3795629,-0.217752,0.042700034,0.11991457,-0.112881415,5.242022
2,-0.7616674,-1.0042828,1.8597424,-0.3147711,1.3665901,-0.39181724,1.500582,2.364136,0.37126786,-0.70179915,-0.7271389,-0.56794554,-0.7629306,-0.7445007,-0.36528182,0.4599405,2.7247295,-0.1510251,-0.6123122
2,-1.4502498,-0.09708577,0.7527754,-0.099286035,1.5852304,1.5227451,-0.4155578,-0.59713435,0.33275786,1.4862069,1.1030061,-0.3033601,-0.5745686,0.35302177,1.1425021,-0.43181336,-0.82330674,0.332782,-0.24165122
2,0.33395293,-0.38912854,0.52823853,0.16874832,0.3775787,1.7912668,3.1396506,-0.6116544,1.0124103,-0.17095967,-0.40233094,-0.22279698,-0.3661707,0.49903393,-0.41989353,4.2095375,-0.5986263,0.2756069,-0.49534035
2,0.4510096,-0.4863719,-1.0912814,-0.2931643,-0.84794575,-0.10034156,-0.9296542,1.2002736,1.0626136,0.2160904,-0.10536185,-0.19108625,-0.4996026,-0.46600035,-0.563564,-0.44819853,0.8838267,-0.41180488,-0.049084984
2,-0.3794828,-0.69711894,-0.40716588,-0.2758417,-0.3259493,1.3548839,-0.4139421,1.224813,0.9292973,-0.039144307,-0.30983365,-0.44132832,-0.3591673,-0.1128451,-0.6139106,-0.8961605,0.796627,0.061652854,-0.39235622
2,-0.63843346,-0.65558195,-1.2777114,-0.27303857,-0.10942443,-0.14206378,0.3421928,-0.8136048,-0.13445884,-0.55441,-0.7766893,-0.37915066,-0.66057724,-0.89036345,-0.3716248,0.79178834,-1.1031884,0.05464219,-0.7403921
2,-0.029427683,0.38000074,-0.20608485,-0.3694959,0.4152977,0.43532142,-0.5413721,-0.055044517,0.17078464,-1.0582544,-0.9266714,-0.46352834,1.0369794,-1.2591659,-0.099553384,0.7822689,0.024862068,0.033925746,-0.80197275
2,-0.08750258,-0.9501323,-0.03698235,-0.25007793,-0.748247,-0.10260966,0.63497716,0.51131165,0.15237091,-1.1373062,-1.1392856,-0.57203734,-0.65342194,-0.69880307,0.11959142,0.6136249,0.45204395,0.082737155,-0.70764893
2,0.066595346,-0.5913752,-0.24160293,-0.24612452,0.7426142,1.2424123,-0.17798926,0.81687397,0.10092203,-0.033251423,-0.23615831,-0.18276742,-0.7459848,0.040705375,-0.005376149,-0.5212758,0.5157517,0.43377745,2.3629165
2,-0.21282291,-0.82224023,-1.1551766,-0.18343592,-0.024251506,-0.16349688,0.7970876,-1.1273046,0.1324832,-0.8239301,-0.6566756,-0.3302157,-0.76175153,-0.8933723,-0.24458967,0.76673245,-1.1590034,-0.35644105,-0.15679127
2,0.23946404,0.48572022,0.13193293,-0.21415547,-0.28163105,-0.18841842,1.3338681,0.96733516,1.0416198,1.100488,1.2153779,-0.2062072,-0.40890098,0.06615758,0.16445036,1.1716678,0.7251577,-0.13677368,0.38220763
2,0.7432327,-0.49320734,-0.9725726,-0.29637703,-1.1986365,-0.13200812,-1.1318357,0.3138348,0.66482455,0.5044264,0.13055587,-0.40329525,-0.6962233,-0.2537144,-0.24218631,-0.17902948,-0.2609801,0.6151904,-0.5000977
2,-1.4803039,-0.6270748,-1.5852497,-0.18338838,-0.7891917,0.41927457,-1.0099443,-1.1370116,0.092133075,0.6432932,0.13433762,-0.49481255,-0.7334203,-0.62089884,-0.57106066,-1.0265771,-1.2305115,0.49670267,-1.009715
2,0.26098686,-0.25000733,0.3927331,-0.113675684,-0.1834537,1.4369525,0.44141826,-0.14882733,-0.21204138,1.0803533,0.4801444,-0.3820912,-0.7796193,0.65451056,-0.34167385,-0.04484729,-0.30565146,-0.29325658,0.34985843
2,-1.2380768,-0.61867744,-0.55970204,-0.10956893,-0.9035984,0.31501204,-0.25494826,-0.65241843,-0.07937293,1.1912435,1.0363742,-0.35040116,-0.55726326,-0.18661739,-0.19389725,0.63675916,-0.85081494,-0.24465822,-0.05902389
2,0.7204209,0.022487078,-1.5922089,-0.20899116,-0.9190808,-0.24970324,-1.61444,0.06345945,1.1953086,0.6803362,0.7010553,-0.3721166,-0.6183982,-0.19104569,-0.33608052,-0.2340775,-0.081461444,-0.5486242,-0.8647361
2,0.38042042,-0.16350414,-1.2820196,-0.33144987,-0.61363286,-0.16751716,-1.0706332,-0.9929779,0.29354137,0.339522,0.03441223,-0.4059951,-0.75220805,-0.41609108,-0.17415039,0.91758716,-1.1003377,-0.55336654,-0.893475
2,-0.33856866,-0.53608584,-1.0428864,-0.23039655,-0.002175542,1.0684744,-0.6093886,0.46482587,-0.32504264,0.79494226,0.331375,-0.25344646,-0.08865354,-0.44079298,-0.12950589,0.74728674,0.13420652,-0.051522564,-0.8603906
2,-0.016314797,0.7772046,-0.20223776,-0.15173492,-1.569844,-0.96332955,-0.8467089,1.6761595,1.5245304,0.36759704,-0.08153919,0.357718,-1.0842521,0.57411593,-0.2570247,-1.1100167,1.1797973,-0.5278731,-0.7988119
2,-0.26421615,-0.38919085,-1.1412162,-0.200732,-0.97434956,-0.76757693,-0.8092183,-0.08546867,0.8683898,-0.20808518,-0.21132639,-0.19859378,-0.6886109,-0.071753964,-0.47855577,0.003038789,0.04824152,-0.29310465,-0.7572627
2,0.655352,0.011565192,-0.45198444,-0.21292691,-1.5717748,0.46999833,0.10987588,1.0109576,0.032760452,-0.6313552,-0.78667456,-0.54952204,-1.1016905,-0.7956478,-0.24889359,-0.60922205,1.2201377,0.4136349,-0.8297013
2,-0.895847,-0.8470513,0.118421316,-0.27800137,1.1417717,0.007926092,-0.011207107,-0.19291082,-1.3554616,-0.5505568,-0.765893,-0.43584213,-0.15736793,-0.7141533,-0.5649262,-0.7004629,-0.27637878,-0.29565388,-0.6276037
2,-0.4632108,-0.8657832,-1.120995,-0.2050722,-0.15147628,-0.8246339,-0.17711812,-0.5822643,-1.3261375,-0.46961358,-0.74816763,-0.4949284,-0.8330412,-0.3094005,-0.45651954,-0.5325215,-0.624629,-0.40912652,-0.6741108
2,2.2140393,-0.29492953,-0.86391634,-0.27202922,-1.0657367,-0.28726572,-0.5191697,-0.56415826,-0.5991372,-0.94135404,-0.8345845,-0.29679295,-0.87667286,-0.8065427,-0.4590358,-0.56983703,-0.97335327,-0.5132553,-1.1926357
2,0.5854963,-0.62368196,-0.33187366,-0.38946512,-0.36998338,0.44719023,0.67963237,0.10466565,-0.26116562,-1.0740622,-0.9481562,-0.48826137,-1.0352657,-0.8288511,-0.54044724,0.21043907,0.4716833,0.35264012,-1.1099458
2,-0.37008438,-0.34695044,-0.7229312,-0.23157093,0.33510384,1.0463507,-0.12020022,0.30790463,0.3413306,1.3032129,0.5721248,-0.36390695,-0.7992146,0.5868847,-0.35383937,-0.37575132,0.29277995,-0.24438079,-1.0583471
2,0.87361294,-0.5102255,-0.38308117,-0.26441994,-0.56424,-0.3663946,0.23000857,0.9737114,-0.85302556,-0.60981315,-0.7633012,-0.3150477,-0.8036364,-0.45214072,-0.44081944,-0.3565413,0.81275654,-0.08691028,-0.9428467
2,0.5667278,0.55409676,-0.42526755,0.022795273,-1.7971445,-1.4546988,1.1607995,-0.4942271,-1.180819,-0.35411233,-0.08357526,-0.55521774,-1.1309893,-0.81385,-0.25824088,0.42213288,-0.3763616,-0.48918298,-0.8771524
2,0.63789815,-0.65787625,-1.4318435,-0.044301122,-0.61436844,-0.31274512,1.3272243,0.7113624,-0.11676513,-0.015095986,-0.4093179,-0.5389853,-1.0824636,-0.37716082,-0.44783506,-0.40156043,0.62121344,0.23713939,-0.40279981
