,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
57,483154,4,-0.38246554,-0.4923068,1.1186827,-0.08660564,-1.4306437,0.061195724,-0.28469682,1.6097437,-0.24530643,0.7265089,-0.1295855,-0.1157743,-0.6974914,-0.124480315,-0.07887732,-0.93290764,2.2724411,-0.9182955,0.5660354
58,588169,4,-0.43188667,-0.7841492,1.4900104,-0.07384425,-0.79062086,0.058920275,-1.9501413,1.4458736,-0.29194954,-0.12697738,-0.114077166,-0.25580302,-0.5842144,0.028344363,-0.1013772,-0.6574604,1.4183962,0.538089,-0.06016125
59,483152,4,0.012209025,0.011499076,-0.017494857,-0.087092176,-0.31918478,0.053819615,-0.032028493,-0.58034986,-0.5726053,-0.6747931,-0.77312225,-0.119432,-0.14241621,-0.2646489,-0.05004683,-0.56427705,-0.6831635,-0.95611656,0.005442219
60,483149,4,0.088908024,0.39454934,1.2086688,-0.06397485,0.30225578,0.08503319,0.1251307,0.44113624,-0.12456624,0.39986295,-0.12456941,0.011248818,0.41535938,0.4674723,-0.05588468,-0.37216076,-0.29848137,-0.9164879,0.21038811
61,483150,4,-0.77175,-0.5910111,0.22974053,-0.0836522,-0.34535965,0.057859845,-0.122608975,-0.8090136,-0.58825225,-0.59444535,-0.4907812,-0.14651376,0.29373935,-0.8184567,-0.061844908,-0.71891135,-0.30874622,-0.89744353,0.2946916
62,483147,4,0.43745342,-0.36397004,1.1293482,0.000726031,-0.83171314,0.07027555,-0.4664943,0.49180242,-0.49557206,0.19693199,0.0334244,0.15176794,-0.25111356,0.08286508,-0.057131305,-0.5921643,0.53086483,-0.89227927,0.12122429
63,483155,4,-0.69000626,-0.25319123,1.0320145,-0.066651195,-0.907431,0.060068972,0.11730843,-0.2167844,-0.41375095,0.1410936,0.27557236,-0.056361508,-0.16505979,0.5157536,-0.050586045,-0.8717273,0.09396617,-0.8742221,-0.038481668
64,588194,4,0.41641784,0.74378437,0.72799975,-0.07313293,0.098914854,0.067517,0.41110992,-0.76924545,-0.38995156,1.0283562,0.76748836,0.06343742,0.7758455,0.12070419,-0.05975549,-0.2703208,-0.75519884,-0.35089523,-0.029693402
65,483163,4,-0.027679514,-0.16453294,0.048476886,-0.07245706,1.4195707,0.06455957,1.5639179,-1.1625453,-0.74170053,-0.5029841,-0.5378301,-0.2688481,0.18697278,-0.076692596,-0.09544763,-0.019639853,-1.3397171,-0.6225287,0.027731888
66,483153,4,-0.41814908,-0.2665558,0.94505996,-0.08971433,0.018619716,0.05920835,-0.23179297,1.1422366,-0.53850025,-0.49986348,-0.30893695,-0.050120197,0.51199615,0.09418444,-0.09399172,-0.7477966,1.5200342,-0.8844784,0.12665774
67,483146,4,-0.23686543,-0.4186599,2.9929068,-0.081815556,-1.0682775,0.060124114,-1.0853487,0.9974467,-0.1607467,-0.66363186,-0.12944284,0.1410713,0.4747709,0.024215229,-0.03839611,-0.91142166,0.79318666,-0.9103029,0.37618303
