IVNO,genus_species,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
483171,Vitis_riparia,77.98246626,41.39886702,1711.128014,6.642446946,5564.323539,3300.947051,13399.86365,13189.53817,61.0226374,338.253139,0.127643485,0.628887827,29.48146698,84.46074583,0.01217167,1.77503576,14.71023603,0.56802463,0.068424979
588435,Vitis_riparia,71.80318467,29.83522795,1244.149387,7.761976043,4649.225708,2492.722094,16895.6412,5794.077244,61.68874008,237.184272,0.100726552,0.477262878,28.96285212,53.75126371,0.008673279,4.345301059,5.662735043,0.257565743,0.02695626
483168,Vitis_riparia,81.80542472,95.34874381,1902.063088,7.213368614,4342.095707,2478.395275,18820.06927,13761.87756,80.87619208,483.1739076,0.220555011,0.604784078,40.56917015,85.29753285,0.014655307,5.153363632,15.84150626,0.343868061,0.035826969
588718,Vitis_riparia,92.94617347,46.31592601,1337.488503,5.745008482,3247.836664,2510.824259,9980.200166,11276.02744,72.92387784,406.9820598,0.151116528,0.40211325,31.1182732,74.78116689,0.008708427,2.458000223,10.51411115,0.639297648,0.021306209
588653,Vitis_riparia,43.77308498,39.61073315,1024.314967,7.76282505,3736.425574,2827.74405,10417.19652,5757.152597,60.83714526,424.7327695,0.151358595,0.308003589,29.89475214,62.70931932,0.003898786,0.766689372,5.276428051,0.592746515,0.012919055
588711,Vitis_riparia,82.28139752,58.49740138,2035.372656,9.007794344,4459.250372,3412.783734,15620.52023,9516.107006,54.41750166,480.6001762,0.173493375,0.423917945,28.37512888,104.6406948,0.007253466,2.725765441,10.27278374,0.282389482,0.035294574
594344,Vitis_riparia,49.12989086,40.03134408,1548.529759,9.081135069,3599.904477,2767.805898,13123.95563,7600.496676,57.21748741,494.7747743,0.209097146,0.456505622,35.68908851,76.98710141,0.009414633,4.085934799,7.32765631,0.301482676,0.028565291
588710,Vitis_riparia,92.44169409,72.14618302,1020.757715,7.305595847,3581.429473,2443.164033,8250.001246,10323.62469,84.11981505,429.4678086,0.18763368,0.434175082,33.67817574,76.84151315,0.007335266,2.348149978,11.48392162,0.182061346,0.015305081
495622,Vitis_riparia,84.92264767,62.83019892,1179.312847,5.118657807,3945.919281,2490.41093,10199.61892,6305.042477,65.08789537,385.9030752,0.144962461,0.399336936,29.27676674,69.44274167,0.009703422,4.646336866,5.979663827,0.180198187,0.014832103
588586,Vitis_riparia,69.02234172,44.16821606,1301.547213,6.923326006,4675.568868,3200.95414,11853.24106,11850.38245,52.03259457,444.1173787,0.16397078,0.556206711,51.10307331,68.63062272,0.010356328,4.3064965,12.64902096,0.377361283,0.015376598
588510,Vitis_riparia,76.14892422,109.9487002,1731.249756,8.328110621,2804.876311,2032.916627,11002.41676,16458.17458,91.06808897,389.4917809,0.137540515,1.184683222,18.35483543,101.9975753,0.008491422,0.600182729,18.29759843,0.190213981,0.016390045
483166,Vitis_riparia,70.66663302,51.52593531,1251.285321,7.453092687,3515.477475,2145.450324,11136.82552,9757.117009,77.22014966,315.9049332,0.129232953,0.612613166,31.36866743,80.76344312,0.005251629,2.821323784,12.18461373,0.282449175,0.017073851
588275,Vitis_riparia,91.00270752,71.59912434,1603.590245,7.235308995,2802.572171,2856.903969,14431.89766,13927.81289,59.58407792,261.8002404,0.092405436,0.251744376,17.78123421,56.96413186,0.008610336,1.599535933,18.51552875,0.560111077,0.015881675
483176,Vitis_riparia,56.69823706,28.59248398,1895.156547,6.073172005,6040.636519,2591.26923,13997.79939,9348.417795,30.28545988,272.1283433,0.093735646,0.368644437,48.84285009,59.6434103,0.0039885,1.417461767,10.43092312,0.281447637,0.019207747
588258,Vitis_riparia,66.26590454,27.65423313,1261.621465,7.375583065,4497.408885,2112.649589,13402.98683,7867.356063,30.90434836,282.4749437,0.09487023,0.307884476,26.61792009,72.95038644,0.005573899,1.752594619,8.549576596,0.23686682,0.018442345
588167,Vitis_riparia,125.4727814,56.247325,1393.028795,6.179826082,3406.42557,2421.570229,12176.68735,7936.229628,46.24779151,222.1745036,0.089338766,0.511632369,25.18274278,56.6059433,0.0055371,1.678130145,6.665669745,0.195956997,0.009908593
313922,Vitis_riparia,89.45786274,39.78067453,1664.985589,4.082588024,4236.665228,2843.792121,16474.54885,10480.36896,53.38072766,205.2110113,0.082069143,0.31474036,19.96614707,55.87251385,0.004346494,3.235198262,14.47216603,0.536147611,0.011269482
588269,Vitis_riparia,68.32537746,53.64168549,1465.094192,6.902353312,5078.043018,3188.235735,13607.04491,11253.4697,66.09649303,509.0873083,0.179380958,0.44261728,27.73057849,102.4173718,0.007075551,2.065434966,13.50567946,0.30159167,0.012118679
588369,Vitis_riparia,95.82950666,45.46351686,1638.810565,6.315716764,4004.859602,2376.080832,14862.589,13786.13195,40.88944174,264.5538663,0.093901544,0.492860528,27.58513319,68.2575448,0.005803506,2.103769184,16.31474017,0.363458254,0.014019556
483178,Vitis_riparia,89.04280074,98.77360925,1617.246751,11.44497098,2533.639431,1750.439709,18199.59549,8202.240755,33.97131614,297.2389439,0.137410188,0.245887318,16.81751032,56.36570413,0.008473636,3.657640597,9.890787515,0.205414453,0.015100737
588483,Vitis_riparia,90.61671939,38.06794168,1102.729467,10.24672506,3945.041476,2406.922696,18796.24997,12788.18283,56.42831999,340.5738662,0.116559694,0.262579564,18.41366478,70.72264424,0.005700906,2.013931965,15.27997015,0.490770002,0.022907513
483181,Vitis_riparia,64.94838277,37.55389179,1536.529343,10.30096826,4529.507884,2019.540016,16028.04531,9032.553819,35.31627303,241.2161153,0.13778941,0.309615013,46.13010561,60.11601641,0.009622,2.321167272,9.552590217,0.599846253,0.036034077
588455,Vitis_riparia,106.3835055,36.84178709,1593.597736,11.15545525,3406.780607,1914.025327,16212.64262,9163.432023,44.20578343,269.7062897,0.104391405,0.673141453,15.64629272,64.72119791,0.008192952,2.754087939,8.35154113,0.240654963,0.025694304
483175,Vitis_riparia,52.20223034,57.38674838,2459.803527,6.545769969,3358.994789,2066.908511,14928.12913,8069.224138,40.30361758,227.3739125,0.081586639,0.290762563,42.57828462,59.57949902,0.005807416,1.422513676,9.414007023,0.474714872,0.018643135
588565,Vitis_riparia,79.62889246,52.05381505,1434.889744,6.108075279,3316.473672,1774.378713,11533.31437,7802.581721,40.14968091,224.7571572,0.07209884,0.16604235,15.5964559,56.81375329,0.007688314,1.345911817,9.774918193,0.231821346,0.010325716
588054,Vitis_riparia,122.4194255,310.8644632,1304.124204,10.32640656,3191.665089,1577.954961,13533.54093,6879.120794,57.35728718,284.8543325,0.114185823,0.425952501,22.71623881,59.67348552,0.006520176,2.281932707,6.30422276,0.259721536,0.016507001
483170,Vitis_riparia,92.07695774,135.7852285,1268.092615,10.69005412,3771.426014,2325.554382,13707.40897,8533.156467,48.16073119,160.7835817,0.068304657,0.225214068,39.92034619,52.94105244,0.008614614,1.147349999,8.24198941,0.419826923,0.013329964
588568,Vitis_riparia,62.60491589,33.74129943,1420.974903,7.63494687,3922.902421,2010.425703,11425.40194,8211.340897,57.26453952,197.8519695,0.074817979,0.191716026,26.82544744,57.18906779,0.008915048,2.9481733,9.40283893,0.22394398,0.013420862
483172,Vitis_riparia,84.34021871,29.80455366,1151.327084,7.041722309,2936.954286,1700.458228,12139.44712,10360.19525,47.51847969,194.217056,0.078054221,0.173599942,18.25627984,51.56862433,0.008254987,3.186143717,11.18656016,0.383119499,0.012880674
483173,Vitis_riparia,80.29900015,77.6261358,1922.235268,10.10296697,3554.133901,1929.355828,11672.04366,8673.647037,59.28569692,365.3083928,0.164158941,0.414892987,33.88918098,85.17041068,0.006104495,3.579240422,16.47323092,0.359181026,0.01206756
483167,Vitis_riparia,103.050413,31.0203626,1716.314728,11.03072608,3323.875854,2913.892125,15334.08153,10603.18848,66.42806654,278.2352402,0.101052725,0.278470744,23.54220079,55.78251882,0.007502762,2.552804156,14.45308735,0.574928861,0.017915688
588457,Vitis_riparia,60.885384,29.54243751,1087.650056,6.463100884,3579.500273,1811.109339,18809.50499,11027.37021,44.23946297,266.4098614,0.118572063,0.209980355,21.26005794,48.67278241,0.005089855,2.192012857,13.47900268,0.370062092,0.015796526
483182,Vitis_riparia,87.95825808,50.56634903,1672.064827,7.310779685,3654.567666,2237.072391,16948.74175,8470.822645,50.80138917,281.3417766,0.148046807,0.387187911,27.48697741,72.34444174,0.008960621,7.006104452,13.69862395,0.264989863,0.02554122
483165,Vitis_riparia,67.55827235,59.9257008,1213.32103,9.444776912,3804.310564,2093.933229,12194.62333,5664.1645,44.9909166,355.7822605,0.128218964,0.260811413,27.62858226,73.8820312,0.00926547,0.996052993,5.776308719,0.190560663,0.02924739
588346,Vitis_riparia,75.06926112,132.3261572,998.6358242,8.514907611,3639.045763,2351.417195,11639.44547,4374.286119,55.56441866,285.4779216,0.113631097,0.271825129,36.83648013,49.82962171,0.009523478,1.108182192,3.553821964,0.306113055,0.018463496
588400,Vitis_riparia,74.74672334,40.14433477,1407.416529,5.231550934,5463.785872,2610.375093,13659.28394,11904.3217,62.51191533,231.5111528,0.092384191,0.207651626,25.44626737,44.55747177,0.008374832,2.572479577,15.45833507,0.443798536,0.018023279
588436,Vitis_riparia,62.95769099,22.23385108,1811.606007,7.164618153,3373.619839,2404.797659,10792.80016,8976.122489,39.78810572,226.9181803,0.097263047,0.217751551,49.10290483,158.9411031,0.009738831,2.164167514,12.35217667,0.761982839,0.017845489
588354,Vitis_riparia,80.65441276,33.56721885,1610.816616,7.609469738,4804.434945,2708.715681,13910.37786,18971.87618,41.77689655,315.3699426,0.116648926,0.261661665,41.16936702,62.43701217,0.010016414,2.518505604,27.28214647,0.40507182,0.011868669
588260,Vitis_riparia,54.29388495,38.70155029,1319.382672,6.936173521,5207.82047,2582.409435,11937.46022,8743.256126,52.74342539,240.8370734,0.090601344,0.215435601,17.74376998,63.20935172,0.005268729,1.663231764,8.075860551,0.240221744,0.015023678
588374,Vitis_riparia,60.51661508,35.9558522,1667.539824,6.830354262,3227.180877,2673.973617,10364.0152,13868.69462,107.8360159,301.1488405,0.103407114,0.396044222,16.84701501,69.82177625,0.008901653,0.93881467,18.34468401,0.224147411,0.012368092
588259,Vitis_riparia,52.80911853,35.56694578,1234.861948,6.10543381,4112.065414,2922.980107,13330.97004,10663.83439,73.31594332,314.4088671,0.115996322,0.441240113,41.34812917,67.91119902,0.00399587,2.888815455,10.66571415,0.344849326,0.009708232
588272,Vitis_riparia,131.3061066,46.10547238,1077.513161,6.582267887,4152.100493,2506.503358,7531.87056,12993.34262,86.39960546,285.2150436,0.10743365,0.281044304,24.74881373,66.07947341,0.007389622,0.634416289,17.91453261,0.353999081,0.01836853
588404,Vitis_riparia,83.00515836,33.05526977,1518.245572,5.903691431,4125.384903,2446.352705,11958.33934,10007.47806,51.72952711,286.4329357,0.12938525,0.295121138,19.75234569,63.07019713,0.00470995,2.816644894,12.58122631,0.294870307,0.017432916
588261,Vitis_riparia,86.43872866,29.82853985,1683.612691,6.882017675,3160.219521,2229.387957,14612.40839,14768.47232,70.96465787,324.526846,0.097648466,0.270504101,17.29583719,121.5409261,0.00982698,1.473503553,16.79948127,0.423869873,0.018327374
279897,Vitis_riparia,101.4840778,68.6537657,1706.17874,6.974378609,5448.329797,2583.97973,13267.06154,14035.9219,45.35398824,212.1694166,0.094437679,0.195538136,25.96712455,47.58483787,0.010352288,2.601798938,17.53289052,0.285011936,0.012066519
588262,Vitis_riparia,91.89014038,59.68749055,1290.607436,7.699531389,3808.417566,2562.047752,13128.00906,9555.696069,59.93065652,373.3274149,0.149734397,0.347943595,38.5800252,94.56749443,0.013541235,2.663303507,8.93678969,0.334395044,0.015165559
588344,Vitis_riparia,57.66080854,59.02684483,1636.799013,9.869586304,3948.16255,2781.639227,6776.578182,16715.73764,177.1120944,473.5959885,0.256353855,0.432698667,24.52404194,87.44447533,0.010082241,1.526283277,17.94797276,0.309021292,0.018005364
588270,Vitis_riparia,84.92991919,58.46169882,1296.981073,7.153586259,3541.668865,2229.90034,10474.3694,8121.312112,64.05521635,167.0332419,0.058490359,0.182505968,27.98684936,44.18962179,0.005913425,0.758693073,8.728825252,0.377587469,0.01078702
588373,Vitis_riparia,95.95925591,43.96218031,1705.888336,5.67173091,5726.377962,2851.92296,11149.47823,12326.78343,134.2409676,328.9587808,0.134787756,0.284977282,27.83740181,81.27464393,0.007636566,1.548809604,16.21376675,0.353386858,0.017264179
588406,Vitis_riparia,63.05567275,41.40657344,1595.080964,5.543102296,3218.369001,2138.07928,14371.58083,24810.16182,54.29242201,251.5647596,0.062469277,0.214174424,19.12644421,69.15278406,0.005279678,1.004703161,25.77424427,0.391364718,0.01682782
588304,Vitis_riparia,60.39721497,21.61683626,1684.009313,5.165451226,5012.969013,2402.724279,16496.13141,13089.2897,51.05646412,154.4451452,0.070771617,0.143147345,24.69634834,46.43646506,0.003865254,2.336525217,22.12683013,0.362221261,0.02117927
588437,Vitis_riparia,80.13337701,48.79833607,1594.623296,7.086970431,4780.592754,2128.500974,15897.73207,9266.653907,68.4298272,216.5092934,0.085957758,0.217337063,29.87256648,63.56861286,0.009145681,4.03021343,10.60515595,0.319780262,0.017096981
588350,Vitis_riparia,83.35236121,78.77403216,1639.764553,9.755818028,5171.840889,3263.727749,13210.01305,8213.986653,59.88756174,411.8199798,0.1470997,0.357231664,38.35826397,95.56542499,0.007521714,2.182801076,8.355351005,0.405661856,0.01054639
588349,Vitis_riparia,71.38935265,66.0936328,889.6883292,6.755501904,3479.407606,3178.339071,10138.14452,25610.11278,89.98159772,514.8646643,0.18358488,0.40174959,21.86680129,113.2876041,0.007797935,0.682931504,26.15396306,0.337396146,0.015923369
588181,Vitis_rupestris,94.64139196,28.11295049,2155.727148,4.765353701,4018.29994,1621.337736,10828.66415,6431.20359,52.64491417,226.8306172,0.090678183,0.26269701,37.48042896,60.74020005,0.007131494,3.498442871,6.169016752,0.285338903,0.019576124
588146,Vitis_rupestris,85.08381009,63.02830178,1618.8169,5.501618887,4730.270776,2422.439696,17250.47795,7779.22533,43.56165001,241.9783339,0.103761835,0.268404176,48.54359636,82.12348871,0.007764513,5.949850641,7.456954499,0.198830103,0.01396322
271662,Vitis_rupestris,59.48995615,45.63493835,1263.208074,6.501082314,4233.500808,1975.950935,17698.81529,2463.916662,51.89924519,377.9680146,0.163871722,0.381388464,52.20252083,71.84382338,0.008943602,4.251379599,1.713078809,0.46849271,0.011500913
588355,Vitis_rupestris,62.08107759,28.5873835,1454.492655,5.505208756,4865.717379,2627.16591,12823.21456,7558.192436,41.68509914,287.3953025,0.122899347,0.391229602,89.74915651,45.78256897,-0.000459741,1.878566459,9.088247816,0.460023023,0.017234986
588147,Vitis_rupestris,92.39202331,48.10581559,1964.563271,206.0251638,5196.340267,2258.932652,17377.4,4609.02759,63.10926651,242.9937061,0.131324942,0.879530301,75.53272841,79.76474107,0.181777148,13.38485493,22.67370828,0.226899609,0.049705811
588188,Vitis_rupestris,87.6349544,91.61598437,2289.52388,5.298789177,5387.046379,2359.388658,17476.19817,6753.063368,55.28042984,247.7181489,0.094182342,0.360829792,64.21484317,54.1229287,0.0041576,5.508300872,18.53534403,0.251814001,0.027466119
588330,Vitis_rupestris,68.94068945,45.74807968,1300.208256,7.649097791,5708.028556,1954.949902,15010.77547,4745.424315,52.53177097,300.0015534,0.128295707,0.371092099,75.36200817,83.07667424,0.003558984,4.838380544,4.52408519,0.402688168,0.071435427
588228,Vitis_rupestris,93.13222992,44.3006549,2168.866086,6.724850305,6225.199949,2323.957355,18751.2371,7732.118759,92.93459305,253.1840916,0.086976824,0.460777499,53.97605343,76.32257219,0.000326948,1.659497229,8.484179077,0.385660518,0.03358217
588227,Vitis_rupestris,69.63006171,54.81415123,1445.929191,5.058024092,4325.794685,1686.050543,12340.4648,8590.377462,51.91516865,236.4678788,0.096973133,0.448369874,51.51165672,54.84251268,0.014295966,1.91509458,9.85989399,0.30244482,0.023333411
588224,Vitis_rupestris,71.85496274,24.52819156,1445.482059,4.800487544,3920.382558,2506.220109,13805.44961,6933.019622,46.62182887,317.1291337,0.125593863,0.351818288,58.65728841,52.25238509,0.001252984,1.679070602,8.248903978,0.299319948,0.025981286
588683,Vitis_rupestris,63.15540618,35.84147509,2185.339696,7.290917003,5159.036796,2084.715438,11360.94233,9884.782871,54.90158915,333.3705964,0.130463152,0.361131559,40.43168598,75.04715123,0.01896427,2.383471149,11.7226961,0.389286293,0.012003025
588574,Vitis_rupestris,95.05116962,21.15107479,1472.193363,5.184364679,3385.34878,1939.579406,6754.266366,7549.917695,37.42410343,246.6690512,0.097825781,0.328660109,32.41484665,36.92913474,0.005548657,2.773209824,7.882304361,0.349970191,0.079751216
588684,Vitis_rupestris,58.68311986,24.06346836,2385.355894,8.07391811,4984.543563,2507.016841,10597.87663,14355.07313,64.97421724,349.1423079,0.110714959,0.33181364,59.47263268,68.6187097,0.001467016,1.085557683,17.3057999,0.345386262,0.022001907
588384,Vitis_rupestris,88.91614354,66.08815085,1847.679468,7.412007525,3658.076653,2195.653484,9804.950378,11636.7686,41.40231074,383.083768,0.127318304,0.381805907,44.00488994,85.91170885,0.005471973,2.658657315,13.5193117,0.224273493,0.053195541
588454,Vitis_rupestris,120.8484459,85.27699923,1898.034774,7.208973334,2489.542181,2399.824805,10319.8733,11714.4823,57.16929002,315.2382179,0.107224114,0.448590006,31.09801673,66.15963627,0.007594228,3.215457921,15.48737551,0.617579855,0.013403497
588540,Vitis_rupestris,73.1546933,34.72959583,1741.340571,5.119230832,3756.977368,2272.688852,11968.77797,14624.67258,53.82459403,300.0824244,0.117751099,0.406630381,43.2579211,80.94548543,0.009763514,0.687329812,15.7640116,0.140426329,0.057005481
588333,Vitis_rupestris,115.2607706,53.92316767,1980.041138,7.080876452,3659.428619,1793.99376,11299.63807,7080.727662,47.15576889,296.9327306,0.094553533,0.331579484,46.33098106,62.56982408,0.008462137,1.05392812,6.575250401,0.257962531,0.030732903
588160,Vitis_rupestris,73.28353125,30.95793204,1912.079731,5.380071557,4137.564152,2184.217209,12332.91129,8450.286858,45.91006526,368.1731361,0.123886105,0.526035257,27.94104453,74.15821622,0.004923237,2.085912119,10.70835836,0.316845009,0.012910731
588174,Vitis_rupestris,80.89556925,35.39860525,1874.376525,6.697927107,3638.181141,2689.453845,9919.702629,9747.934276,44.75844087,208.3568707,0.097282316,0.465185591,56.56596964,53.47850471,0.006573292,2.399545919,11.54143406,0.380220818,0.028298561
588331,Vitis_rupestris,71.83498972,60.67058404,2250.264632,8.72961136,4633.569649,2254.841172,6723.095906,13084.34775,50.22157817,315.6322053,0.107807862,0.239290688,38.30689773,64.31664615,0.005729659,1.056383329,14.83959834,0.317303975,0.021534285
588401,Vitis_rupestris,70.90959366,35.84182904,1353.36839,7.721755359,3895.535934,2385.9,12282.83174,7178.535282,41.97282846,292.5511283,0.102314875,0.364487003,73.37252967,58.38426603,0.006179597,2.433937337,10.44243075,0.262241072,0.017183057
588415,Vitis_rupestris,60.69103198,58.51488046,1767.915299,6.937343024,4238.283239,3094.366379,11373.60522,7004.844101,56.93685518,270.0374526,0.127879142,0.256126834,45.79453536,52.71027116,0.002811745,3.225151349,8.342928866,0.20195711,0.018119096
588225,Vitis_rupestris,43.09493982,23.01377817,1509.670683,5.014830813,5713.32757,2717.273894,15834.73149,8498.744848,77.04598241,173.0505365,0.070492979,0.499101259,67.77332413,66.38257616,0.006041676,3.331940235,8.534732366,0.236753805,0.01610622
588229,Vitis_rupestris,88.15204924,51.65950757,3067.418838,7.542167476,6291.927723,2584.935141,18574.43896,9368.200535,52.76537934,196.5826838,0.064868801,0.217294471,57.70789905,62.06786832,0.009959249,2.407722842,10.74468194,0.459142433,0.017632352
588223,Vitis_rupestris,54.19837182,47.52964561,2488.757927,11.56042786,5502.411331,2430.181886,14902.13896,8773.805812,59.31028284,488.7452175,0.187759492,0.731062853,104.3455668,119.0520143,0.008278074,5.350055053,7.522837318,0.092470938,0.024550736
588231,Vitis_rupestris,121.7370113,85.54020788,1858.926998,7.889432901,4142.061981,2414.080308,12225.96301,8822.047945,48.09550424,273.9059498,0.104850838,0.468825281,67.70700085,59.82772049,0.01554597,2.013464821,8.591914759,0.229232743,0.024539904
588395,Vitis_rupestris,663.5921494,-124.560805,517.5177906,3708.321889,-2701.951735,-516890.2187,459.9327333,1374.642842,615.6781578,9.809958655,0.134617094,-17.67391704,-28.00264465,-89.20267054,2.355134429,9.869325835,7.36819025,0.317232626,-0.714952257
588142,Vitis_vulpina,70.20753236,29.01321194,1890.542889,10.87722529,5582.536697,2321.518023,14530.81304,10377.36521,52.1876638,241.999741,0.093614077,0.368507766,27.84615961,109.2062024,0.017511307,4.577371204,10.86824997,1.227053016,0.040030234
588679,Vitis_vulpina,93.25753743,44.15991729,1509.802392,8.734917089,4580.865433,2011.649073,11839.41947,9644.581568,56.61280636,373.5908721,0.150854751,0.358653951,49.1994489,83.54956675,0.009787624,2.913439314,8.532688726,0.134196544,0.017540841
588680,Vitis_vulpina,89.44556879,73.41621365,1929.939998,9.283803829,3883.486147,2248.008527,13703.53072,5683.413727,69.5092076,438.4170418,0.198660607,0.577767646,57.15246832,98.33617718,0.014895189,3.367365148,5.096002173,0.089663919,0.017567888
588133,Vitis_vulpina,99.93852028,82.26281411,1914.233695,9.121393213,6313.635008,3011.589923,16561.43795,9186.300033,80.36523686,333.2399122,0.127405503,0.560017939,88.48030731,96.03651667,0.028032978,2.902466564,8.407009437,0.644787682,0.041059777
483180,Vitis_vulpina,72.75801158,21.27012332,1160.024258,5.736736469,4133.563985,1615.268473,10175.97167,7006.33465,45.64434775,206.9122482,0.146688594,1.302365524,46.79570903,33.13585349,0.007375028,0.808556042,7.472322966,0.144871021,0.033695098
597115,Vitis_vulpina,55.13986289,52.08858212,1414.622137,6.075946928,5258.528878,2554.808234,10168.91155,13811.38292,44.96810378,471.0354138,0.14577209,0.294006275,59.24821896,84.11544349,0.011411877,1.452302891,16.87766635,0.450268308,0.026208928
483184,Vitis_vulpina,88.82988063,63.8924295,1094.369911,11.17387151,3957.876702,1918.383518,14215.8815,4399.731258,51.04656016,420.0261431,0.189691103,0.411848665,44.35700973,68.98659565,0.010245547,1.698398773,3.394425526,0.701405157,0.018838023
483190,Vitis_vulpina,56.95330457,55.26091661,1477.073875,10.03401106,3525.793628,2777.481861,13457.71319,9315.688387,54.75123759,434.9409373,0.169772421,0.535836614,25.4346691,113.6468917,0.008753716,1.108001563,10.91839531,0.091572174,0.035988245
483188,Vitis_vulpina,93.2551393,60.94773102,1158.669233,9.01943893,3803.667593,1860.41161,14218.13895,3802.814671,52.85414592,313.8899763,0.12869181,0.613659183,57.42393461,67.69665698,0.006298594,1.725265751,2.937984227,0.563468736,0.025749482
483187,Vitis_vulpina,112.7335948,117.2818205,2379.646434,12.32375294,3299.614437,2526.539221,11473.53101,14384.28299,74.86703384,544.7189404,0.196631929,0.593805273,38.42890816,151.1840223,0.016583189,1.233595006,19.01377705,0.173880835,0.078840421
483186,Vitis_vulpina,65.43636138,32.68268429,1574.734966,10.57443542,5137.152453,1779.331239,11989.62087,5985.299517,82.96597963,281.0109065,0.126688749,0.323631449,76.87560037,70.4256691,0.008997037,1.828828714,6.285375619,0.111057777,0.028049519
