leaf_stage,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
2,-0.56251204,0.03555564,-1.4177486,-0.079189144,-0.23040001,0.05190189,0.37373397,-0.5425957,-0.3150155,0.5508928,0.001079626,-0.103927255,-0.23089808,0.2918404,-0.03366689,-0.51394635,-0.5097739,-0.45895734,0.25149772
2,-0.10905585,0.33319098,-0.095890425,-0.072587796,0.070075706,0.07565635,-0.5026424,0.19219667,-0.68793774,0.6041762,0.25136933,0.03865561,0.040083684,0.92765504,-0.102234855,-0.24234222,0.12765627,-0.90959996,0.95311797
2,-0.3962049,-0.5869991,0.5742891,-0.08238585,0.44197983,0.07603508,-0.62187,0.5478923,-0.47363523,-1.2017238,-0.9943055,-0.23574486,0.28652388,-0.16730888,-0.09582491,-0.6395449,0.91966546,-0.8990582,0.33276233
2,1.1970861,3.4207778,2.0664947,0.018009225,2.586221,0.11082288,2.7050364,-0.62468046,0.48379216,4.9401703,5.3309,3.2174437,1.8539456,5.2591844,0.29458138,6.739368,-0.82861716,-0.2325102,0.21486937
2,-0.081300564,1.4829693,1.45952,-0.06864299,1.6904881,0.10359882,0.98132294,0.014550845,0.27789336,0.55230665,1.7959046,0.48294935,0.69861096,0.81837034,-0.08212854,1.7350243,0.40394247,0.71193784,-0.003648288
2,-0.87284225,-0.056655344,0.5869794,-0.009760788,1.5280983,0.064750455,0.6667011,-0.5557767,0.2865935,0.5885714,0.84765446,-0.08230844,0.44476885,0.9820642,-0.04714123,0.8202896,-0.5554565,-0.2663227,0.36639437
2,1.2035736,3.8089423,0.72624016,0.41646186,1.079273,0.0897161,0.20875412,0.25805518,0.3305698,0.23244196,0.212202,0.5893429,1.8212075,1.0000911,0.007661837,1.5080513,2.6097953,0.72263837,0.047725566
2,0.45540488,0.85020345,-0.20321174,-0.06369999,2.025791,0.11470481,0.9605874,1.0754372,0.055824775,1.723929,1.185136,0.31355068,2.3005533,1.4484477,-0.051965818,-0.23457362,1.0163207,4.2323728,0.43944973
2,-0.3744179,0.18328597,0.029310564,-0.05611589,0.53775316,0.12992255,-1.1820927,2.8177927,0.28664687,2.5002165,1.8425674,0.23489353,1.396563,1.8150738,-0.064462386,-0.8519369,1.9169592,5.4624624,0.807072
2,-0.08367692,-0.4339414,0.24202508,-0.07632088,0.3278973,0.06688093,0.92595696,-0.71483034,0.51231706,-0.13104369,-0.004845094,0.5413766,1.6523386,0.82122946,-0.09261858,-0.30171302,-0.66253483,0.093251064,0.42203093
2,1.4636234,2.6939673,-0.3459837,-0.0760778,1.5313442,0.083229735,1.9025815,-0.5305152,0.1453763,0.4330711,0.79596096,1.9700183,2.3910742,1.7512802,-0.03709729,1.3490865,-0.8102905,2.8063111,0.5463866
2,-0.15740384,-0.31159195,1.139559,-0.08641016,0.9916017,0.08662686,-0.0884319,1.1998935,0.21149798,0.72857726,-0.007814219,0.3493449,1.11959,-0.24927233,-0.00907843,-0.4031199,1.1821676,1.401493,0.24956109
2,2.4027967,2.6977272,0.09046633,-0.033055503,1.9048111,0.08963621,1.0162156,-0.19841906,0.38941053,3.3807037,3.0073886,1.1235998,2.0397835,1.9633874,-0.046932988,0.26721534,-0.79061115,-0.14154801,0.48668462
2,0.585521,2.3794348,2.936872,-0.068017825,3.2694557,0.11218592,3.03431,1.7305025,1.5744578,1.3162676,1.8251759,2.4378376,5.673328,3.7306821,0.06665737,1.5232913,1.2276363,1.9054153,0.39215097
2,-0.08941426,0.6983866,0.39310095,-0.06786062,0.77565867,0.07551104,1.3911057,-0.59368604,0.46327305,0.5844425,0.91928846,1.2229166,0.35299373,0.5476015,-0.093059614,0.17810321,-0.92635113,1.9730103,0.113406464
2,-0.46136042,0.20004088,1.8208053,-0.07391267,2.037383,0.105072126,1.4634377,0.20811503,1.1220486,2.0393283,1.8647587,1.5697703,1.7598405,1.6653925,-0.029399993,0.3775463,-0.100918576,2.9603262,0.09008585
2,-0.40615296,-0.6572578,2.2525368,-0.08487818,-0.5122208,0.067366675,-1.2487367,2.1812198,-0.1240637,-0.35568663,-0.53818196,-0.24348621,-0.10261567,-1.0110902,-0.086621344,-0.6198345,1.940865,1.0982203,-0.21098052
2,-0.31785563,0.052179266,0.79142886,-0.06551882,1.4065632,0.09438765,2.6983356,1.577316,0.26854336,0.2428372,0.57783395,0.8115428,3.2418454,2.2036602,-0.004176586,-0.39177588,1.2728728,2.1310422,0.349014
2,-0.26775077,0.87367076,0.6453574,-0.073653914,-0.2917163,0.10335928,0.17165299,0.84057057,0.26591557,1.8568144,1.2836471,0.7525256,1.2872585,0.93271905,-0.058425587,0.21216048,0.90751356,2.374724,0.46566752
2,-0.4676504,-0.27465186,1.269276,-0.07151448,1.542428,0.07763496,0.2895359,0.1765009,0.17030607,0.7553046,1.5939431,0.8020308,1.5998304,0.83454794,-0.03544429,-0.3318775,-0.051506653,5.801211,0.9557633
2,-0.13661279,-0.32226184,0.6052741,-0.052427642,0.87242323,0.07748754,-0.35910478,0.2410895,0.18718874,0.26623422,0.18611781,-0.03617668,3.5380654,0.2039376,-0.08340834,-0.18366861,0.14778389,1.1126617,0.09943278
2,-0.3700782,-0.22946599,-0.787453,-0.087206885,0.14987868,0.094046876,-0.95654064,0.67237294,0.7371024,0.55356556,0.0996048,-0.25294715,0.40163657,-0.31631356,-0.096711546,-0.9234907,0.5956064,-0.8188152,0.41404498
2,0.0961229,-0.5388774,0.06334332,-0.04604359,1.0390615,0.06810631,0.13318536,-0.36830992,-0.36836216,0.9831325,0.81198156,0.7976047,1.9643506,0.39245158,-0.08925433,0.04384781,-0.5727625,2.7436593,0.16082625
2,0.5018092,3.2356546,-0.79675275,-0.05776046,0.007188734,0.05474134,1.5260396,-1.3834851,0.015253772,-0.16172285,0.19494139,1.4050397,0.31517458,1.5201573,-0.087665364,0.41898194,-1.7169237,0.3993834,0.6604005
2,-0.09414026,-0.043566495,0.47541234,-0.0721834,1.2744426,0.08032264,-0.40984285,0.78266305,-0.04413788,-0.31270203,0.5429901,0.52782124,1.869309,0.6628623,-0.080435336,0.99834764,0.51703775,0.9375355,0.0830304
2,-0.24213456,0.37397587,1.1529496,0.16083077,2.1815493,0.10491976,1.5231984,2.2323773,0.60117203,1.3136803,1.3396509,0.67216206,1.5942073,1.4094328,-0.059070643,0.11742941,1.2982291,2.1190035,0.5597372
2,-0.011591144,-0.15071495,1.7812403,-0.07478689,1.2856203,0.072182275,0.28917733,0.76670694,1.113922,0.73510736,0.8218632,1.5126984,0.8626507,0.80764014,-0.07570454,-0.29587457,0.41787177,1.8222644,0.41065824
2,-0.19715482,1.484105,-0.15815221,-0.006588572,0.6712445,0.09365886,1.4212338,-0.69201726,-0.054836467,5.2247415,3.4734943,2.003827,1.094555,1.9910659,-0.011918971,0.07758347,-0.92640054,0.25731128,0.24942544
2,0.4272249,2.3567991,-0.2394726,-0.054593187,2.8552241,0.06574677,3.8573403,-0.10939735,0.9636935,-1.0430835,-0.719313,0.59135395,2.4145935,-0.25232193,-0.092260994,-0.13539042,-0.26235855,1.3777857,0.18632095
2,-1.0843247,2.3955638,-0.093264356,-0.03865587,1.9447659,0.08721864,0.823573,1.1674426,-0.036167372,2.060895,1.1482636,1.0546533,2.0377939,1.5744691,-0.08053881,-0.0739173,0.89666164,0.22694278,0.22894642
2,0.39987686,0.76621366,2.6755974,-0.07987905,2.2187314,0.09618506,0.26214606,1.6089656,0.8663065,0.95671296,0.9566104,0.56711775,1.8114412,0.78936917,-0.10233631,0.1493854,3.0530498,1.6544665,0.07921371
2,-0.1536908,-0.5324724,1.1265389,-0.08527024,0.079566024,0.07870733,0.745009,1.9316283,0.8288614,0.70477784,0.8609882,0.6903514,1.141935,-0.071316645,-0.0768601,-0.4104791,2.2532406,0.8552291,0.502713
2,0.17146158,0.19924922,1.5708842,-0.07427643,0.72219753,0.08765196,0.74369407,-0.4650402,-0.31158975,-0.09464657,0.55792844,0.18157366,1.0114248,0.5732933,0.03336467,0.27048534,-0.66724163,-0.8884014,0.29951683
2,0.19108365,-0.32000557,1.340665,-0.07646353,-0.48691446,0.074111894,0.33470595,-0.33932912,-0.10743209,-0.63319176,-0.40832797,0.043039475,0.5866439,-0.22539091,-0.07528118,-0.33665106,-0.24103504,-0.792231,0.08437853
2,-0.3757155,1.1953291,1.0117415,-0.067721516,1.436217,0.08856265,1.6757035,-1.0240276,-0.2794192,0.9388759,0.5972527,0.15140551,0.09651067,1.7312356,-0.022561578,0.7688862,-1.2330652,-0.8904062,0.15430649
2,-0.34411305,1.0375782,0.57018304,-0.0814494,0.055846795,0.10062838,-0.7055197,-0.44796997,0.037531212,-0.029613825,-0.05899966,-0.103701286,0.5640788,-0.27769253,-0.0248673,-0.30594817,1.011561,1.8734682,0.23337361
2,0.11417737,0.724967,1.2457955,-0.07322109,0.38920185,0.103340566,0.0635649,0.49186978,-0.19091223,1.9838865,1.4290248,0.21613269,1.4551953,1.4200618,-0.039342027,-0.4328427,0.4132024,-0.8584269,0.4469772
2,-0.5089591,-0.33190316,1.4382777,-0.0861212,-0.27502096,0.0871304,-0.029626915,0.8140434,-0.24510089,0.12064472,0.042452604,0.00715123,0.24528776,-0.36297995,-0.04096246,-0.20826595,1.0389769,-0.95351374,0.09267678
2,-0.29141188,-0.40407655,1.6566894,-0.08844876,-0.5303853,0.06368878,0.29964206,0.14325966,-0.24145027,-0.5113119,-0.73223513,0.002090539,0.5298054,-0.41808546,-0.100013115,-0.9110409,0.104475185,-0.91688323,0.10646453
2,-0.34564525,0.1938194,1.0997896,-0.08132234,0.69646823,0.073358715,-0.28536835,-0.2585728,-0.30491856,0.6846579,1.892117,0.16120861,0.9556063,0.43685704,-0.024343673,-0.10763187,-0.41536522,-0.9185553,0.015341127
2,0.09772722,-0.36799976,1.1908591,-0.059244182,-0.7042849,0.08065679,-0.48530442,1.0938845,0.24145494,2.5004344,1.5914196,0.2613663,-0.3841324,1.221032,0.017325843,-1.0802739,0.6516022,-0.8413587,0.17464986
2,-0.49683812,-0.39189738,0.9620011,-0.08570445,-0.6358902,0.06216125,0.25671008,-0.15675987,-0.4254669,-0.7744079,-0.83669734,-0.1774004,0.2813176,-0.9028993,-0.07337348,-0.82007676,-0.1538418,-0.8128826,-0.00978886
2,0.3938121,3.3498685,0.049499873,-0.0688371,1.2859854,0.064760216,1.6237376,-1.517165,-0.32478857,-0.87724197,-0.30120498,-0.034092713,1.0625868,0.7155168,-0.03771371,2.1269631,-1.4663634,-0.2743097,-0.02894711
2,1.2192532,1.5267857,-0.33606976,-0.05903461,1.0332438,0.078359336,2.0416536,-1.8219515,-0.5348817,-0.7576207,-0.71229935,0.37634075,0.31472188,0.017950213,0.17426065,0.051905937,-1.6697346,-0.7402828,0.19770856
2,0.4836972,0.11680305,0.15024085,-0.08264972,-0.45579758,0.060636964,0.48036575,-0.661514,-0.27885228,-0.33057106,-0.54508764,0.06914665,0.46598083,-0.36056092,-0.081220545,-0.49380443,-0.7352782,-0.9154499,0.09455204
2,-0.594588,-0.21874166,-0.77604216,-0.082942076,-0.26590642,0.053659316,-0.5260022,-1.7606875,-0.64428085,-0.26141915,-0.4090601,-0.2594156,-0.46842116,-0.58589196,-0.08003597,-0.23882213,-1.4570895,-0.7595015,-0.16062592
2,-0.037506316,0.341592,-0.35007623,-0.08173451,-1.1852659,0.0571791,-0.042403847,0.041694827,-0.7271729,0.24813318,-0.20205636,-0.15717073,0.018116698,0.21866485,0.036928248,-0.826765,-0.045388605,-0.83219326,0.18230239
2,-0.28700346,0.3374728,0.21611305,-0.07521297,-0.13850066,0.06892462,0.28835115,0.1804173,-0.2978845,0.9928087,0.417081,-0.044635095,0.200748,0.25960264,-0.015846174,-0.25489384,0.07026779,-0.84014714,0.598853
2,-0.12676395,0.860384,1.6377518,-0.06187676,0.53245,0.0673618,1.8152735,-1.0245333,-0.55335015,-0.945154,-0.6879814,0.37705132,0.75666016,0.4358299,-0.057771284,-0.038900618,-1.0068729,-0.8809062,-0.05922362
2,-0.6423619,-0.23605455,0.9354933,-0.07596872,0.16052267,0.053846106,0.64915514,-0.5575367,-0.754481,-0.9697536,-0.7752953,-0.20038997,-0.14489152,-0.3843724,-0.10021001,-0.59641224,-0.6599774,-0.8461087,0.22441198
2,-0.54747856,1.4611611,0.109291725,-0.076916166,0.9069572,0.05907136,0.40666452,-0.92785966,-0.8784491,-0.8018482,-0.82810223,-0.17366685,0.18704745,-0.8037529,-0.11012564,-0.23014803,-0.7173499,0.100497186,-0.14784889
2,0.2446096,0.50864893,0.08826858,-0.06439631,-0.005484222,0.05874972,2.0577102,-0.33423567,-0.46811345,-0.96911424,-0.47128388,0.22040756,1.0055492,0.53255564,0.03334081,-0.08896513,-0.33621398,-0.8080142,0.22365107
2,-0.8892643,-0.5243522,0.35837314,-0.08506934,-0.4366337,0.059384782,0.27684036,-0.6255581,-0.689885,-0.49226773,-0.6609014,-0.22004336,0.10157936,-0.5245173,-0.098396406,-0.3668888,-0.29090637,-0.8939491,0.17059614
2,-0.632685,-0.25001875,0.34281474,-0.07815546,0.2587916,0.051656,0.045722812,-0.9282733,-0.8851606,-1.582784,-1.2621621,-0.26700282,-0.23473221,-0.42037374,-0.09696514,-0.04754973,-1.195745,-0.75795007,0.053510077
2,-0.7316156,-0.3899519,1.5406811,-0.062070817,-0.4557112,0.053225275,-1.4956617,-0.17810132,-0.5322683,-1.0756912,-0.80786216,-0.18016815,-0.43646127,0.15997714,-0.08074971,-0.61336774,-0.47841734,-0.8321161,0.17436175
2,-0.9063492,-0.7283706,1.6062851,-0.08830869,0.8327581,0.08016845,-0.729852,0.38656598,-0.69631714,-0.43031457,-0.6334489,-0.23182915,-0.20060311,-0.6845492,-0.09934205,-1.0863566,1.255431,0.9067633,-0.10928319
2,0.06705523,0.073256865,0.07254642,-0.083850995,0.35226378,0.070905246,0.7661907,-0.39015502,-0.36429584,-0.73144704,0.11493789,1.1944283,0.488691,0.29473123,0.003497751,0.043712243,-0.5607467,-0.83129376,0.21451464
2,-0.3320076,0.07834036,0.9696358,-0.08717341,-0.25638226,0.069516905,-0.06362353,-0.61011356,-0.6827386,-0.3838832,-0.40194842,-0.09237076,0.30064166,-0.4839566,-0.09998365,-0.090185985,-0.29690745,-0.80832857,0.43983093
2,0.15077792,4.8356004,0.4677765,-0.073036775,0.6954312,0.06592091,0.04418247,-0.6004132,-0.3238409,-0.32685554,-0.7822045,-0.13165739,-0.3324478,-0.5807308,-0.10053971,-0.9057746,-0.83923227,-0.97624254,0.03190103
2,-0.38246554,-0.4923068,1.1186827,-0.08660564,-1.4306437,0.061195724,-0.28469682,1.6097437,-0.24530643,0.7265089,-0.1295855,-0.1157743,-0.6974914,-0.124480315,-0.07887732,-0.93290764,2.2724411,-0.9182955,0.5660354
2,-0.43188667,-0.7841492,1.4900104,-0.07384425,-0.79062086,0.058920275,-1.9501413,1.4458736,-0.29194954,-0.12697738,-0.114077166,-0.25580302,-0.5842144,0.028344363,-0.1013772,-0.6574604,1.4183962,0.538089,-0.06016125
2,0.012209025,0.011499076,-0.017494857,-0.087092176,-0.31918478,0.053819615,-0.032028493,-0.58034986,-0.5726053,-0.6747931,-0.77312225,-0.119432,-0.14241621,-0.2646489,-0.05004683,-0.56427705,-0.6831635,-0.95611656,0.005442219
2,0.088908024,0.39454934,1.2086688,-0.06397485,0.30225578,0.08503319,0.1251307,0.44113624,-0.12456624,0.39986295,-0.12456941,0.011248818,0.41535938,0.4674723,-0.05588468,-0.37216076,-0.29848137,-0.9164879,0.21038811
2,-0.77175,-0.5910111,0.22974053,-0.0836522,-0.34535965,0.057859845,-0.122608975,-0.8090136,-0.58825225,-0.59444535,-0.4907812,-0.14651376,0.29373935,-0.8184567,-0.061844908,-0.71891135,-0.30874622,-0.89744353,0.2946916
2,0.43745342,-0.36397004,1.1293482,0.000726031,-0.83171314,0.07027555,-0.4664943,0.49180242,-0.49557206,0.19693199,0.0334244,0.15176794,-0.25111356,0.08286508,-0.057131305,-0.5921643,0.53086483,-0.89227927,0.12122429
2,-0.69000626,-0.25319123,1.0320145,-0.066651195,-0.907431,0.060068972,0.11730843,-0.2167844,-0.41375095,0.1410936,0.27557236,-0.056361508,-0.16505979,0.5157536,-0.050586045,-0.8717273,0.09396617,-0.8742221,-0.038481668
2,0.41641784,0.74378437,0.72799975,-0.07313293,0.098914854,0.067517,0.41110992,-0.76924545,-0.38995156,1.0283562,0.76748836,0.06343742,0.7758455,0.12070419,-0.05975549,-0.2703208,-0.75519884,-0.35089523,-0.029693402
2,-0.027679514,-0.16453294,0.048476886,-0.07245706,1.4195707,0.06455957,1.5639179,-1.1625453,-0.74170053,-0.5029841,-0.5378301,-0.2688481,0.18697278,-0.076692596,-0.09544763,-0.019639853,-1.3397171,-0.6225287,0.027731888
2,-0.41814908,-0.2665558,0.94505996,-0.08971433,0.018619716,0.05920835,-0.23179297,1.1422366,-0.53850025,-0.49986348,-0.30893695,-0.050120197,0.51199615,0.09418444,-0.09399172,-0.7477966,1.5200342,-0.8844784,0.12665774
2,-0.23686543,-0.4186599,2.9929068,-0.081815556,-1.0682775,0.060124114,-1.0853487,0.9974467,-0.1607467,-0.66363186,-0.12944284,0.1410713,0.4747709,0.024215229,-0.03839611,-0.91142166,0.79318666,-0.9103029,0.37618303
2,-0.18157561,0.02031181,3.0097773,-0.07988449,-0.7207702,0.051211372,-0.65758353,1.2626308,-0.14819281,-0.03878507,0.73148537,0.14084391,0.4261453,1.7428907,0.025110658,-0.87482595,0.91565895,-0.8646219,0.32784185
2,-0.12162161,-0.2956965,1.1351227,-0.07734871,0.0342766,0.05667475,0.5969607,-0.7801233,-0.4535485,-0.32133275,-0.37316665,-0.16712591,0.21523444,-0.35415414,-0.07511489,-0.7424733,-0.92144054,-0.916265,-0.029705726
2,-0.18962151,0.009529971,-0.5433308,-0.07790386,0.063509636,0.06697981,0.33074942,-1.4284556,-0.18503182,0.2359833,5.812743,3.9596767,-0.18785995,-0.013672019,-0.07090824,0.85582256,-1.3154168,-0.73305225,0.41636205
2,-0.52382576,0.38253045,-0.3169979,-0.05079034,1.4232266,0.071966186,0.24319641,-1.661446,-0.5584092,0.33051664,1.6785636,2.9566824,-0.1516497,-0.081042446,-0.0786837,0.93068326,-1.7391088,-0.57519263,0.25409353
2,-0.7071081,-0.14739136,-0.83055395,0.07510265,1.1614339,0.07179383,0.6403587,-1.4110487,-0.32043347,0.29589555,0.6682495,0.5851099,-0.43197343,0.46849784,0.069935724,0.8773116,-0.85462695,-0.35411614,-0.0508428
2,-0.88651776,0.15519239,0.121456824,-0.078547336,1.366248,0.08087647,-0.98412275,1.4697734,-0.17030421,2.321917,2.170878,0.491838,-0.39703405,0.2746738,-0.04327764,-0.6978287,1.1362485,-0.7236728,-0.15853041
2,-0.68224216,0.48329005,-0.5856779,-0.07473764,0.27749074,0.05886194,0.8586902,-1.9064018,-0.71987003,0.8301835,1.2495515,1.5721415,-0.39663127,-0.25345623,-0.12996598,-0.031847462,-1.8158286,-0.6865557,-0.06907607
2,-0.0888189,0.094510294,-1.5122328,-0.08591506,-1.2406782,0.07708677,-1.0695952,-0.12908019,-0.053880915,-0.41509873,-0.4901579,-0.263949,-0.53381175,-0.8743843,-0.089573234,-0.64939433,-0.22083536,0.32089984,0.097996734
2,0.08021284,-0.38931897,-0.3624633,-0.08229366,0.66338813,0.101204515,1.540618,-0.39612648,0.98673093,-0.16140278,1.5468954,-0.17507859,-0.48799986,-0.5950652,-0.08505052,1.2030362,-0.86919594,-0.05962397,-0.06270228
2,-0.23096459,-0.10921474,-0.5365531,-0.08414609,0.27683002,0.108674936,-0.4301553,0.89119554,0.3924146,0.48437575,-0.16873369,-0.12980911,-0.32120916,-0.5716129,-0.12552615,0.16077326,0.8034571,-0.048303414,-0.28851455
2,0.33538905,-0.37517643,0.2715704,-0.080780275,-0.7225031,0.08711153,-0.62874824,0.5012578,0.09002892,0.16622397,-0.07656961,-0.17173742,-0.7616368,4.367324,-0.015519911,2.6835608,0.12040318,0.41657433,-0.08868949
2,-0.18094307,0.11224519,-0.2125398,-0.0774368,-0.021003945,0.09374049,-0.35894412,0.19039825,-0.16285343,-0.24384992,-0.16962165,-0.16051647,-0.3565376,-0.4347757,-0.09071534,1.4729443,0.5882454,0.2290222,0.047466327
2,-0.12470624,-0.5196167,-0.7736004,-0.080526635,0.09338867,0.07422363,0.00315554,0.10398504,0.48941746,-0.79087234,-0.75056493,-0.04193572,-0.32094878,-0.7714742,-0.08533487,-0.3874959,-0.2235897,0.33054703,-0.024361033
2,0.5612289,0.26596168,-0.5393263,-0.09675858,0.38170126,0.07403297,-0.9333888,0.84456015,0.119035125,-0.8536434,-0.9135802,-0.30457163,-0.9044809,-0.85526013,-0.12041509,-0.89342743,0.5381677,-0.234268,-0.08359646
2,-0.16866145,-0.77020717,-0.29503196,-0.088389784,-0.080065206,0.08890091,0.46365294,-0.689902,-0.21917918,-0.20002191,0.115883395,-0.04081817,-0.47795603,-0.8772698,-0.039200567,-0.52848804,-0.8037868,0.21327196,0.008578038
2,0.38131157,0.1648251,-0.41835585,-0.08315968,-0.18027262,0.09271293,-0.5228191,0.59273964,0.7650211,0.5518991,0.26174602,-0.2613934,-0.69990987,1.3213301,-0.08945714,0.024424888,0.12420096,-0.11213263,1.635374
2,-0.4212583,-0.95171654,1.846855,-0.0918759,1.2834957,0.0643793,1.4713863,2.350887,0.11368161,-0.6791724,-0.7282996,-0.29653847,-0.7409774,-0.67533237,-0.10246255,0.43022716,2.730922,-0.15036803,-0.115840256
2,-0.7458162,-0.075046115,0.75508463,-0.07715385,1.4843199,0.09441398,-0.38417286,-0.57967067,0.09544171,1.4780935,1.1063638,-0.13256337,-0.5550116,0.35636076,0.030455308,-0.43708023,-0.81971055,0.3346024,-0.004963973
2,0.09515369,-0.35726184,0.53363025,-0.058841605,0.37507385,0.09862641,3.058634,-0.59404016,0.4173528,-0.15579087,-0.40268978,-0.082634896,-0.3492646,0.49361512,-0.10727682,4.077033,-0.5948657,0.2772898,-0.08085031
2,0.15032741,-0.451233,-1.0636566,-0.09039971,-0.7505887,0.068951815,-0.8820156,1.1990956,0.44113114,0.22582138,-0.104987524,-0.06298238,-0.48099914,-0.41353646,-0.11994201,-0.45301625,0.88867205,-0.41177487,0.052638605
2,-0.24111861,-0.6548885,-0.3889327,-0.089216225,-0.2711272,0.091780655,-0.38260823,1.2233804,0.37798712,-0.025827434,-0.30996415,-0.21806827,-0.3423503,-0.08156345,-0.12438029,-0.8886978,0.8014085,0.06282131,-0.050044544
2,-0.36317295,-0.61474925,-1.2475271,-0.089024715,-0.07224582,0.068297304,0.34962073,-0.793896,-0.12585115,-0.53385395,-0.77797234,-0.17953406,-0.6399261,-0.8124463,-0.10302171,0.7529778,-1.099797,0.055793785,-0.15415294
2,-0.0761229,0.38598672,-0.19061215,-0.095614724,0.4097193,0.07735503,-0.50600946,-0.043203082,0.018724594,-1.0306196,-0.92832476,-0.23182657,1.0360364,-1.159128,-0.079037406,0.7437193,0.029078912,0.035027526,-0.17257364
2,-0.10349604,-0.89938813,-0.023831122,-0.08745603,-0.659014,0.06891624,0.63314843,0.51727915,0.010003101,-1.1085609,-1.1414639,-0.29907432,-0.6328618,-0.63237566,-0.059718817,0.57969844,0.45657337,0.08395631,-0.14435846
2,-0.030863203,-0.55270296,-0.22564262,-0.087185934,0.7103644,0.09001626,-0.15411527,0.81967235,-0.014365184,-0.02001734,-0.23610689,-0.057826843,-0.7242472,0.06277709,-0.07073527,-0.5240902,0.52032775,0.4358407,0.7741436
2,-0.16256478,-0.7757996,-1.1266745,-0.08290301,0.00598678,0.06796107,0.7901336,-1.1043423,0.000583468,-0.7995875,-0.6576624,-0.14920695,-0.7398133,-0.8152747,-0.091823004,0.7286088,-1.1556529,-0.3562779,0.020420292
2,0.050617095,0.48814878,0.14276525,-0.08500179,-0.23042019,0.06757011,1.3099433,0.9685731,0.43118757,1.0977938,1.219013,-0.0723535,-0.39145133,0.08670267,-0.055764303,1.1224433,0.72988695,-0.13608234,0.1816517
2,0.28806448,-0.45783845,-0.9465774,-0.09061921,-1.0727035,0.06845505,-1.0778049,0.32185042,0.25272202,0.5101065,0.13151264,-0.19449753,-0.6751187,-0.21398342,-0.09161113,-0.19122615,-0.2569724,0.61768985,-0.08227338
2,-0.75998193,-0.5872013,-1.5508435,-0.082899764,-0.69662225,0.077103294,-0.9597673,-1.1139487,-0.018527992,0.64702225,0.13530374,-0.25121477,-0.7118425,-0.55914414,-0.120602876,-1.0155393,-1.2272133,0.49891722,-0.23471583
2,0.0607617,-0.22282197,0.3999851,-0.07813696,-0.14024282,0.09306811,0.44570908,-0.13601324,-0.1625974,1.0779419,0.48196426,-0.18135644,-0.7574538,0.63976634,-0.100381404,-0.060722426,-0.30167645,-0.29294154,0.17197505
2,-0.64581007,-0.5790865,-0.5393748,-0.077856384,-0.80170655,0.075467676,-0.22864114,-0.6343814,-0.09976022,1.1872742,1.0395674,-0.16171676,-0.5379263,-0.15091088,-0.08735424,0.60219854,-0.84723884,-0.2442263,0.049665567
2,0.2773123,0.040503163,-1.5577072,-0.08464896,-0.8159273,0.066608705,-1.5451511,0.07407183,0.5039808,0.6835448,0.7034205,-0.17517476,-0.5982836,-0.15507357,-0.09988833,-0.2447651,-0.0773224,-0.5489232,-0.19134812
2,0.11705576,-0.13922955,-1.2517762,-0.0930154,-0.5353688,0.067898,-1.0185374,-0.9714088,0.076867186,0.34751886,0.035131644,-0.19617073,-0.73039126,-0.36662075,-0.08561347,0.87532794,-1.0969442,-0.55367696,-0.19994484
2,-0.22183405,-0.49927408,-1.0159259,-0.08611139,0.026263883,0.08728761,-0.57187545,0.4712755,-0.2161194,0.79654074,0.33282757,-0.10162971,-0.07527768,-0.38984102,-0.081677854,0.7096962,0.13850337,-0.050626244,-0.19004825
2,-0.06994224,0.76982486,-0.18681787,-0.08073719,-1.413663,0.055413697,-0.80169266,1.670046,0.6599137,0.37519947,-0.081106044,0.27713546,-1.0582114,0.5641937,-0.09291921,-1.0966915,1.1848593,-0.5281222,-0.17162813
2,-0.18678859,-0.35732204,-1.1129059,-0.08408469,-0.8666925,0.058484565,-0.76538736,-0.073311694,0.3491388,-0.1923948,-0.21121368,-0.06763513,-0.66760314,-0.04293695,-0.112448156,-0.014149088,0.052475467,-0.29278922,-0.15919948
2,0.24664259,0.029948795,-0.433136,-0.08491785,-1.4154366,0.077899024,0.124648735,1.0117431,-0.046649285,-0.6097182,-0.7879823,-0.28512064,-1.075428,-0.72341174,-0.09220241,-0.6096255,1.2252291,0.4156497,-0.18086812
2,-0.4845028,-0.7997757,0.12943913,-0.089363776,1.0769964,0.070650265,0.007393899,-0.17963952,-0.7041678,-0.53005487,-0.7671494,-0.21466823,-0.14311796,-0.6468052,-0.1200621,-0.69836503,-0.27238235,-0.2953446,-0.120414406
2,-0.28058314,-0.81787735,-1.0929623,-0.084381215,-0.110871084,0.057589486,-0.15327168,-0.5649549,-0.6902787,-0.4502489,-0.7493803,-0.25128657,-0.81019616,-0.26632947,-0.110505566,-0.53502756,-0.62088746,-0.40909007,-0.13432613
2,0.9813176,-0.26623255,-0.8394128,-0.08895575,-0.9506329,0.066019446,-0.484509,-0.5470366,-0.34594172,-0.91536164,-0.8360105,-0.12849341,-0.8532728,-0.7336531,-0.110727385,-0.5713202,-0.9698668,-0.5134692,-0.2894331
2,0.21371667,-0.5839226,-0.3146741,-0.09697904,-0.31157312,0.07754122,0.67639184,0.11485066,-0.18586464,-1.0462054,-0.9498626,-0.24715471,-1.0098482,-0.7546235,-0.117904164,0.18756555,0.47622707,0.35450825,-0.264698
