gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1949861915	d415c253-4d61-4459-9d25-4015b9084fb0	d44c52d0-53b9-4345-a472-cc1b195b051a	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea (Engelm.) Engelm. ex Millardet var. cinerea	(Engelm.) Engelm. ex Millardet	US	Blue River, about 1 mile northeast of Connerville	Oklahoma			ae447c50-b8a8-11d8-92a4-b8a03c50a862	34.451944	-96.626621	4807.0						1947-09-27T00:00:00	27	9	1947	7222051	5372379	PRESERVED_SPECIMEN	NY	NY	3848479	2773			CC0_1_0	The New York Botanical Garden	G. T. Robbins			2020-05-03T18:43:54.604Z		
1949861153	d415c253-4d61-4459-9d25-4015b9084fb0	d0dc0225-90d8-404f-9d47-66dac7d1d786	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea (Engelm.) Engelm. ex Millardet var. cinerea	(Engelm.) Engelm. ex Millardet	US	On Cedar Creek, 3 1/2 miles west of Olathe	Kansas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	38.886134	-94.892561	15050.0						1929-06-18T00:00:00	18	6	1929	7222051	5372379	PRESERVED_SPECIMEN	NY	NY	3848483	7			CC0_1_0	The New York Botanical Garden	P. A. Rydberg			2020-05-03T18:43:47.779Z		
1949859622	d415c253-4d61-4459-9d25-4015b9084fb0	ca37a78d-0d88-4130-90dc-a8e76be730a8	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis berlandieri Planchon	Vitis berlandieri Planch.	Planch.	US	Canyon Dam Hydroelectric Power Generating Station	Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	29.88	-98.2							1993-10-09T00:00:00	9	10	1993	6394108	5372379	PRESERVED_SPECIMEN	NY	NY	3848239	304			CC0_1_0	The New York Botanical Garden	D. E. Atha			2020-05-03T18:44:07.916Z		GEODETIC_DATUM_ASSUMED_WGS84
1949859046	d415c253-4d61-4459-9d25-4015b9084fb0	c7dddf9a-ff25-4a2a-af36-4e7ab5b1a7a7	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	helleri	VARIETY	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	(L.H.Bailey) M.O.Moore	US	Guadalupe, a mail station, 105 miles southwest of San Antonio, Texas, on the road to Laredo	Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	28.340543	-99.731205	82207.0						1879-09-17T00:00:00	17	9	1879	5658526	5372379	PRESERVED_SPECIMEN	NY	NY	3848496	178			CC0_1_0	The New York Botanical Garden	E. Palmer			2020-05-03T18:43:35.021Z	StillImage	
1949858314	d415c253-4d61-4459-9d25-4015b9084fb0	c4e4d522-33a4-467b-8803-8e62a2c63a82	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	cinerea	VARIETY	Vitis cinerea var. cinerea	Vitis cinerea (Engelm.) Engelm. ex Millardet var. cinerea	(Engelm.) Engelm. ex Millardet	US	uplands near Dallas	Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	32.766631	-96.777877	41321.0										7222051	5372379	PRESERVED_SPECIMEN	NY	NY	3848485	453a			CC0_1_0	The New York Botanical Garden	J. Reverchon			2020-05-03T18:43:37.346Z		
1949854429	d415c253-4d61-4459-9d25-4015b9084fb0	b3cc1185-835e-427b-9d60-3b3d8f088973	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	helleri	VARIETY	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	(L.H.Bailey) M.O.Moore	US	Tuttle Ranch 5 mi. N.W. of San Antonio	Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	29.448958	-98.520025	46000.0						1948-05-03T00:00:00	3	5	1948	5658526	5372379	PRESERVED_SPECIMEN	NY	NY	3848495	127			CC0_1_0	The New York Botanical Garden	R. D. Burr			2020-05-03T18:43:53.343Z	StillImage	
1949854201	d415c253-4d61-4459-9d25-4015b9084fb0	b2aa768b-0775-444e-95b7-5eed65271bf2	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis cinerea (Engelm.) Millardet	Vitis cinerea (Engelm.) Engelm. ex Millardet	(Engelm.) Engelm. ex Millardet	US		Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	31.296507	-95.995691	53959.0						1934-04-28T00:00:00	28	4	1934	5372379	5372379	PRESERVED_SPECIMEN	NY	NY	3848446	827			CC0_1_0	The New York Botanical Garden	E. Whitehouse			2020-05-03T18:43:36.558Z		
1949845736	d415c253-4d61-4459-9d25-4015b9084fb0	9a88c737-b67b-4be8-b9fb-29fbb803f642	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis cinerea (Engelm.) Millardet	Vitis cinerea (Engelm.) Engelm. ex Millardet	(Engelm.) Engelm. ex Millardet	US		Kansas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	39.296463	-96.735183	40938.0						1896-01-01T00:00:00			1896	5372379	5372379	PRESERVED_SPECIMEN	NY	NY	3848421	63a			CC0_1_0	The New York Botanical Garden	J. B. Norton			2020-05-03T18:43:58.285Z		
1949843213	d415c253-4d61-4459-9d25-4015b9084fb0	8fa4a182-9884-47df-b03e-43a908d9e64c	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea		SPECIES	Vitis berlandieri Planchon	Vitis berlandieri Planch.	Planch.	US	On rd between Frio Falls & U.S. 83, at causeway bridge, @ 8 mi. N of Concan	Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	29.6306	-99.7442							2001-05-05T00:00:00	5	5	2001	6394108	5372379	PRESERVED_SPECIMEN	NY	NY	3848240	9429			CC0_1_0	The New York Botanical Garden	W. Hess			2020-05-03T18:44:05.602Z		GEODETIC_DATUM_ASSUMED_WGS84
1949841626	d415c253-4d61-4459-9d25-4015b9084fb0	891021e1-7f10-4cdb-912b-b1ecb0c385df	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis cinerea	helleri	VARIETY	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	Vitis cinerea var. helleri (L.H.Bailey) M.O.Moore	(L.H.Bailey) M.O.Moore	US	Nueces River. 4 3/4 miles above Hackberry	Texas			ae447c50-b8a8-11d8-92a4-b8a03c50a862	33.221267	-96.917782	6301.0						1943-07-10T00:00:00	10	7	1943	5658526	5372379	PRESERVED_SPECIMEN	NY	NY	3848507	42632			CC0_1_0	The New York Botanical Garden	V. L. Cory			2020-05-03T18:43:36.523Z	StillImage	
