,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
117,588710,6,0.528961241,-0.006246089,-1.203363299,0.010457315,0.196677953,0.053607855,0.373317748,-1.100032687,0.366431177,1.651550889,1.147122741,-0.150384054,0.396303445,0.354572624,0.075205766,0.006409735,-1.272778034,-0.450372756,0.036955342
118,495622,6,-0.089888938,-0.090028465,-1.596002698,-0.028219109,0.549118876,0.054627527,0.867095649,-0.992655933,-0.09151306,0.952801704,-0.228951082,-0.025019042,-0.157027036,0.860184014,0.046962932,1.332857847,-1.039634466,-0.523186922,0.068939537
119,483166,6,0.461544484,0.902578533,-0.792336762,-0.004131156,0.770145833,0.050053641,0.97239846,-0.879206181,0.134586468,0.837940156,-0.053441107,0.04915389,0.039155234,0.558980763,0.038839389,0.617180824,-1.033907652,-0.036011461,0.062972702
120,588510,6,-0.092576668,-0.251839727,-0.767635107,-0.047950059,0.825248003,0.058206841,1.862047076,-0.531659901,0.3945795,0.635994136,-0.415417761,0.05480304,-0.051220939,0.190942138,0.058428124,-1.213981748,-0.245633096,-0.252290666,0.101801969
121,588275,6,0.50501585,1.78989315,-0.710092068,-0.015895456,0.38771823,0.056653619,0.880220532,-0.979639173,-0.085421957,0.479419231,-0.244257674,-0.018129395,-0.345831335,0.237559035,0.051434796,-0.448001176,-0.836490691,0.434189171,0.01063615
122,588258,6,0.814921379,0.535906017,-1.378207088,-0.050879553,0.574142575,0.051154576,0.844905555,-1.252230167,-0.256544352,0.067829326,-0.792632878,-0.087758884,-0.330446094,0.865114212,0.064195238,-0.804633141,-1.259564638,-0.051632166,0.024667019
123,483176,6,-0.003807396,-0.160204306,-1.771627545,-0.060097422,-0.410512894,0.046722904,-0.389531732,-1.120894551,-0.296515346,-0.061562952,-0.962380588,-0.203522786,-0.186622337,-0.172589839,0.048080675,-1.310161829,-1.02943337,-0.410102844,0.006361051
124,588167,6,1.486915588,2.767918587,-0.762517154,-0.04117997,0.397462696,0.055421911,0.182429329,-0.95161742,0.084343523,-0.202816278,-0.967341185,0.418396831,0.021786666,0.415881783,0.046274878,-0.859210789,-1.097739577,-0.221541107,0.015948968
125,313922,6,1.418184638,2.822095156,-0.658123612,-0.030057136,0.271803439,0.052383624,0.160899237,-0.689450085,-0.115494356,-0.244634882,-1.141042233,0.283193588,-0.365234435,-0.066986933,0.057463225,-0.237830758,-0.383502334,0.342949152,0.025104158
126,588269,6,0.131425753,0.209563866,-0.792035162,-0.051281944,1.191620469,0.057873555,1.602812886,-0.98657763,0.033013888,0.943456471,-0.116992347,0.059522729,-0.149649665,0.617943168,0.033904638,-0.408123761,-1.043757439,0.272776306,0.004945848
127,588369,6,0.515303433,0.438084185,-0.77246809,-0.018271772,0.711401761,0.053215493,1.082358599,-1.006299496,0.188401982,0.616840363,-0.288447231,-0.118662901,0.070881829,1.824354529,0.059525795,-0.23123464,-0.994827807,0.437970042,0.011777549
128,588457,6,0.421393186,0.056359131,-0.90300858,-0.014446737,0.368676603,0.050420024,0.864880383,-1.219668031,-0.095871054,0.481544077,-0.240527347,-0.183587983,0.075152859,0.334129214,0.032089636,0.011219474,-1.28656888,0.0392754,0.038879637
129,483167,6,,0.606408238,-0.905209482,0.080637582,0.508593678,0.055103641,0.31675002,-0.979063749,-0.008725722,0.386400044,-0.574517369,-0.189687133,-0.308458537,0.226524219,0.054279357,0.177751437,-0.77582705,0.037969626,0.0319282
130,483182,6,1.273070455,0.352259994,-0.25366056,-0.031988773,0.491294891,0.05350526,0.985864043,-1.036614418,0.026023727,1.232960701,0.591447353,-0.007712911,0.253801912,0.565881371,0.042925451,1.228659868,-0.821279585,-0.196014613,0.072422907
131,483181,6,0.360788137,0.208733276,-0.624035001,0.038846891,1.065030336,0.055490434,1.466653347,-0.776824951,-0.065820798,0.8744753,1.388219118,-0.151812583,0.372959405,0.225063384,0.062275853,0.198107675,-0.817907989,2.895363808,0.049630787
